row_id,family,decade_exponent,n,p_n
boundary_window__k4__offset-53,boundary_window,4,9947,104147
boundary_window__k4__offset-52,boundary_window,4,9948,104149
boundary_window__k4__offset-51,boundary_window,4,9949,104161
boundary_window__k4__offset-50,boundary_window,4,9950,104173
boundary_window__k4__offset-49,boundary_window,4,9951,104179
boundary_window__k4__offset-48,boundary_window,4,9952,104183
boundary_window__k4__offset-47,boundary_window,4,9953,104207
boundary_window__k4__offset-46,boundary_window,4,9954,104231
boundary_window__k4__offset-45,boundary_window,4,9955,104233
boundary_window__k4__offset-44,boundary_window,4,9956,104239
boundary_window__k4__offset-43,boundary_window,4,9957,104243
boundary_window__k4__offset-42,boundary_window,4,9958,104281
boundary_window__k4__offset-41,boundary_window,4,9959,104287
boundary_window__k4__offset-40,boundary_window,4,9960,104297
boundary_window__k4__offset-39,boundary_window,4,9961,104309
boundary_window__k4__offset-38,boundary_window,4,9962,104311
boundary_window__k4__offset-37,boundary_window,4,9963,104323
boundary_window__k4__offset-36,boundary_window,4,9964,104327
boundary_window__k4__offset-35,boundary_window,4,9965,104347
boundary_window__k4__offset-34,boundary_window,4,9966,104369
boundary_window__k4__offset-33,boundary_window,4,9967,104381
boundary_window__k4__offset-32,boundary_window,4,9968,104383
boundary_window__k4__offset-31,boundary_window,4,9969,104393
boundary_window__k4__offset-30,boundary_window,4,9970,104399
boundary_window__k4__offset-29,boundary_window,4,9971,104417
boundary_window__k4__offset-28,boundary_window,4,9972,104459
boundary_window__k4__offset-27,boundary_window,4,9973,104471
boundary_window__k4__offset-26,boundary_window,4,9974,104473
boundary_window__k4__offset-25,boundary_window,4,9975,104479
boundary_window__k4__offset-24,boundary_window,4,9976,104491
boundary_window__k4__offset-23,boundary_window,4,9977,104513
boundary_window__k4__offset-22,boundary_window,4,9978,104527
boundary_window__k4__offset-21,boundary_window,4,9979,104537
boundary_window__k4__offset-20,boundary_window,4,9980,104543
boundary_window__k4__offset-19,boundary_window,4,9981,104549
boundary_window__k4__offset-18,boundary_window,4,9982,104551
boundary_window__k4__offset-17,boundary_window,4,9983,104561
boundary_window__k4__offset-16,boundary_window,4,9984,104579
boundary_window__k4__offset-15,boundary_window,4,9985,104593
boundary_window__k4__offset-14,boundary_window,4,9986,104597
boundary_window__k4__offset-13,boundary_window,4,9987,104623
boundary_window__k4__offset-12,boundary_window,4,9988,104639
boundary_window__k4__offset-11,boundary_window,4,9989,104651
boundary_window__k4__offset-10,boundary_window,4,9990,104659
boundary_window__k4__offset-9,boundary_window,4,9991,104677
boundary_window__k4__offset-8,boundary_window,4,9992,104681
boundary_window__k4__offset-7,boundary_window,4,9993,104683
boundary_window__k4__offset-6,boundary_window,4,9994,104693
boundary_window__k4__offset-5,boundary_window,4,9995,104701
boundary_window__k4__offset-4,boundary_window,4,9996,104707
boundary_window__k4__offset-3,boundary_window,4,9997,104711
boundary_window__k4__offset-2,boundary_window,4,9998,104717
boundary_window__k4__offset-1,boundary_window,4,9999,104723
boundary_window__k4__offset+0,boundary_window,4,10000,104729
boundary_window__k4__offset+1,boundary_window,4,10001,104743
boundary_window__k4__offset+2,boundary_window,4,10002,104759
boundary_window__k4__offset+3,boundary_window,4,10003,104761
boundary_window__k4__offset+4,boundary_window,4,10004,104773
boundary_window__k4__offset+5,boundary_window,4,10005,104779
boundary_window__k4__offset+6,boundary_window,4,10006,104789
boundary_window__k4__offset+7,boundary_window,4,10007,104801
boundary_window__k4__offset+8,boundary_window,4,10008,104803
boundary_window__k4__offset+9,boundary_window,4,10009,104827
boundary_window__k4__offset+10,boundary_window,4,10010,104831
boundary_window__k4__offset+11,boundary_window,4,10011,104849
boundary_window__k4__offset+12,boundary_window,4,10012,104851
boundary_window__k4__offset+13,boundary_window,4,10013,104869
boundary_window__k4__offset+14,boundary_window,4,10014,104879
boundary_window__k4__offset+15,boundary_window,4,10015,104891
boundary_window__k4__offset+16,boundary_window,4,10016,104911
boundary_window__k4__offset+17,boundary_window,4,10017,104917
boundary_window__k4__offset+18,boundary_window,4,10018,104933
boundary_window__k4__offset+19,boundary_window,4,10019,104947
boundary_window__k4__offset+20,boundary_window,4,10020,104953
boundary_window__k4__offset+21,boundary_window,4,10021,104959
boundary_window__k4__offset+22,boundary_window,4,10022,104971
boundary_window__k4__offset+23,boundary_window,4,10023,104987
boundary_window__k4__offset+24,boundary_window,4,10024,104999
boundary_window__k4__offset+25,boundary_window,4,10025,105019
boundary_window__k4__offset+26,boundary_window,4,10026,105023
boundary_window__k4__offset+27,boundary_window,4,10027,105031
boundary_window__k4__offset+28,boundary_window,4,10028,105037
boundary_window__k4__offset+29,boundary_window,4,10029,105071
boundary_window__k4__offset+30,boundary_window,4,10030,105097
boundary_window__k4__offset+31,boundary_window,4,10031,105107
boundary_window__k4__offset+32,boundary_window,4,10032,105137
boundary_window__k4__offset+33,boundary_window,4,10033,105143
boundary_window__k4__offset+34,boundary_window,4,10034,105167
boundary_window__k4__offset+35,boundary_window,4,10035,105173
boundary_window__k4__offset+36,boundary_window,4,10036,105199
boundary_window__k4__offset+37,boundary_window,4,10037,105211
boundary_window__k4__offset+38,boundary_window,4,10038,105227
boundary_window__k4__offset+39,boundary_window,4,10039,105229
boundary_window__k4__offset+40,boundary_window,4,10040,105239
boundary_window__k4__offset+41,boundary_window,4,10041,105251
boundary_window__k4__offset+42,boundary_window,4,10042,105253
boundary_window__k4__offset+43,boundary_window,4,10043,105263
boundary_window__k4__offset+44,boundary_window,4,10044,105269
boundary_window__k4__offset+45,boundary_window,4,10045,105277
boundary_window__k4__offset+46,boundary_window,4,10046,105319
boundary_window__k4__offset+47,boundary_window,4,10047,105323
boundary_window__k4__offset+48,boundary_window,4,10048,105331
boundary_window__k4__offset+49,boundary_window,4,10049,105337
boundary_window__k4__offset+50,boundary_window,4,10050,105341
boundary_window__k4__offset+51,boundary_window,4,10051,105359
boundary_window__k4__offset+52,boundary_window,4,10052,105361
boundary_window__k4__offset+53,boundary_window,4,10053,105367
boundary_window__k4__offset+54,boundary_window,4,10054,105373
boundary_window__k4__offset+55,boundary_window,4,10055,105379
boundary_window__k4__offset+56,boundary_window,4,10056,105389
boundary_window__k4__offset+57,boundary_window,4,10057,105397
boundary_window__k4__offset+58,boundary_window,4,10058,105401
boundary_window__k4__offset+59,boundary_window,4,10059,105407
boundary_window__k4__offset+60,boundary_window,4,10060,105437
boundary_window__k4__offset+61,boundary_window,4,10061,105449
boundary_window__k4__offset+62,boundary_window,4,10062,105467
boundary_window__k4__offset+63,boundary_window,4,10063,105491
boundary_window__k4__offset+64,boundary_window,4,10064,105499
boundary_window__k4__offset+65,boundary_window,4,10065,105503
boundary_window__k4__offset+66,boundary_window,4,10066,105509
boundary_window__k4__offset+67,boundary_window,4,10067,105517
boundary_window__k4__offset+68,boundary_window,4,10068,105527
boundary_window__k4__offset+69,boundary_window,4,10069,105529
boundary_window__k4__offset+70,boundary_window,4,10070,105533
boundary_window__k4__offset+71,boundary_window,4,10071,105541
boundary_window__k4__offset+72,boundary_window,4,10072,105557
boundary_window__k4__offset+73,boundary_window,4,10073,105563
boundary_window__k4__offset+74,boundary_window,4,10074,105601
boundary_window__k4__offset+75,boundary_window,4,10075,105607
boundary_window__k4__offset+76,boundary_window,4,10076,105613
boundary_window__k4__offset+77,boundary_window,4,10077,105619
boundary_window__k4__offset+78,boundary_window,4,10078,105649
boundary_window__k4__offset+79,boundary_window,4,10079,105653
boundary_window__k4__offset+80,boundary_window,4,10080,105667
boundary_window__k4__offset+81,boundary_window,4,10081,105673
boundary_window__k4__offset+82,boundary_window,4,10082,105683
boundary_window__k4__offset+83,boundary_window,4,10083,105691
boundary_window__k4__offset+84,boundary_window,4,10084,105701
boundary_window__k4__offset+85,boundary_window,4,10085,105727
boundary_window__k4__offset+86,boundary_window,4,10086,105733
boundary_window__k4__offset+87,boundary_window,4,10087,105751
boundary_window__k4__offset+88,boundary_window,4,10088,105761
boundary_window__k4__offset+89,boundary_window,4,10089,105767
boundary_window__k4__offset+90,boundary_window,4,10090,105769
boundary_window__k4__offset+91,boundary_window,4,10091,105817
boundary_window__k4__offset+92,boundary_window,4,10092,105829
boundary_window__k4__offset+93,boundary_window,4,10093,105863
boundary_window__k4__offset+94,boundary_window,4,10094,105871
boundary_window__k4__offset+95,boundary_window,4,10095,105883
boundary_window__k4__offset+96,boundary_window,4,10096,105899
boundary_window__k4__offset+97,boundary_window,4,10097,105907
boundary_window__k4__offset+98,boundary_window,4,10098,105913
boundary_window__k4__offset+99,boundary_window,4,10099,105929
boundary_window__k4__offset+100,boundary_window,4,10100,105943
boundary_window__k4__offset+101,boundary_window,4,10101,105953
boundary_window__k4__offset+102,boundary_window,4,10102,105967
boundary_window__k4__offset+103,boundary_window,4,10103,105971
boundary_window__k4__offset+104,boundary_window,4,10104,105977
boundary_window__k4__offset+105,boundary_window,4,10105,105983
boundary_window__k4__offset+106,boundary_window,4,10106,105997
boundary_window__k4__offset+107,boundary_window,4,10107,106013
boundary_window__k4__offset+108,boundary_window,4,10108,106019
boundary_window__k4__offset+109,boundary_window,4,10109,106031
boundary_window__k4__offset+110,boundary_window,4,10110,106033
boundary_window__k4__offset+111,boundary_window,4,10111,106087
boundary_window__k4__offset+112,boundary_window,4,10112,106103
boundary_window__k4__offset+113,boundary_window,4,10113,106109
boundary_window__k4__offset+114,boundary_window,4,10114,106121
boundary_window__k4__offset+115,boundary_window,4,10115,106123
boundary_window__k4__offset+116,boundary_window,4,10116,106129
boundary_window__k4__offset+117,boundary_window,4,10117,106163
boundary_window__k4__offset+118,boundary_window,4,10118,106181
boundary_window__k4__offset+119,boundary_window,4,10119,106187
boundary_window__k4__offset+120,boundary_window,4,10120,106189
boundary_window__k4__offset+121,boundary_window,4,10121,106207
boundary_window__k4__offset+122,boundary_window,4,10122,106213
boundary_window__k4__offset+123,boundary_window,4,10123,106217
boundary_window__k4__offset+124,boundary_window,4,10124,106219
boundary_window__k4__offset+125,boundary_window,4,10125,106243
boundary_window__k4__offset+126,boundary_window,4,10126,106261
boundary_window__k4__offset+127,boundary_window,4,10127,106273
boundary_window__k4__offset+128,boundary_window,4,10128,106277
boundary_window__k5__offset-128,boundary_window,5,99872,1297669
boundary_window__k5__offset-127,boundary_window,5,99873,1297687
boundary_window__k5__offset-126,boundary_window,5,99874,1297693
boundary_window__k5__offset-125,boundary_window,5,99875,1297727
boundary_window__k5__offset-124,boundary_window,5,99876,1297739
boundary_window__k5__offset-123,boundary_window,5,99877,1297771
boundary_window__k5__offset-122,boundary_window,5,99878,1297781
boundary_window__k5__offset-121,boundary_window,5,99879,1297799
boundary_window__k5__offset-120,boundary_window,5,99880,1297841
boundary_window__k5__offset-119,boundary_window,5,99881,1297847
boundary_window__k5__offset-118,boundary_window,5,99882,1297853
boundary_window__k5__offset-117,boundary_window,5,99883,1297873
boundary_window__k5__offset-116,boundary_window,5,99884,1297927
boundary_window__k5__offset-115,boundary_window,5,99885,1297963
boundary_window__k5__offset-114,boundary_window,5,99886,1297973
boundary_window__k5__offset-113,boundary_window,5,99887,1297979
boundary_window__k5__offset-112,boundary_window,5,99888,1297993
boundary_window__k5__offset-111,boundary_window,5,99889,1298027
boundary_window__k5__offset-110,boundary_window,5,99890,1298039
boundary_window__k5__offset-109,boundary_window,5,99891,1298047
boundary_window__k5__offset-108,boundary_window,5,99892,1298053
boundary_window__k5__offset-107,boundary_window,5,99893,1298057
boundary_window__k5__offset-106,boundary_window,5,99894,1298111
boundary_window__k5__offset-105,boundary_window,5,99895,1298113
boundary_window__k5__offset-104,boundary_window,5,99896,1298117
boundary_window__k5__offset-103,boundary_window,5,99897,1298119
boundary_window__k5__offset-102,boundary_window,5,99898,1298131
boundary_window__k5__offset-101,boundary_window,5,99899,1298149
boundary_window__k5__offset-100,boundary_window,5,99900,1298161
boundary_window__k5__offset-99,boundary_window,5,99901,1298173
boundary_window__k5__offset-98,boundary_window,5,99902,1298191
boundary_window__k5__offset-97,boundary_window,5,99903,1298197
boundary_window__k5__offset-96,boundary_window,5,99904,1298221
boundary_window__k5__offset-95,boundary_window,5,99905,1298261
boundary_window__k5__offset-94,boundary_window,5,99906,1298279
boundary_window__k5__offset-93,boundary_window,5,99907,1298291
boundary_window__k5__offset-92,boundary_window,5,99908,1298309
boundary_window__k5__offset-91,boundary_window,5,99909,1298317
boundary_window__k5__offset-90,boundary_window,5,99910,1298329
boundary_window__k5__offset-89,boundary_window,5,99911,1298333
boundary_window__k5__offset-88,boundary_window,5,99912,1298351
boundary_window__k5__offset-87,boundary_window,5,99913,1298357
boundary_window__k5__offset-86,boundary_window,5,99914,1298371
boundary_window__k5__offset-85,boundary_window,5,99915,1298387
boundary_window__k5__offset-84,boundary_window,5,99916,1298467
boundary_window__k5__offset-83,boundary_window,5,99917,1298489
boundary_window__k5__offset-82,boundary_window,5,99918,1298491
boundary_window__k5__offset-81,boundary_window,5,99919,1298537
boundary_window__k5__offset-80,boundary_window,5,99920,1298551
boundary_window__k5__offset-79,boundary_window,5,99921,1298573
boundary_window__k5__offset-78,boundary_window,5,99922,1298581
boundary_window__k5__offset-77,boundary_window,5,99923,1298611
boundary_window__k5__offset-76,boundary_window,5,99924,1298617
boundary_window__k5__offset-75,boundary_window,5,99925,1298641
boundary_window__k5__offset-74,boundary_window,5,99926,1298651
boundary_window__k5__offset-73,boundary_window,5,99927,1298653
boundary_window__k5__offset-72,boundary_window,5,99928,1298699
boundary_window__k5__offset-71,boundary_window,5,99929,1298719
boundary_window__k5__offset-70,boundary_window,5,99930,1298723
boundary_window__k5__offset-69,boundary_window,5,99931,1298747
boundary_window__k5__offset-68,boundary_window,5,99932,1298771
boundary_window__k5__offset-67,boundary_window,5,99933,1298779
boundary_window__k5__offset-66,boundary_window,5,99934,1298789
boundary_window__k5__offset-65,boundary_window,5,99935,1298797
boundary_window__k5__offset-64,boundary_window,5,99936,1298809
boundary_window__k5__offset-63,boundary_window,5,99937,1298819
boundary_window__k5__offset-62,boundary_window,5,99938,1298831
boundary_window__k5__offset-61,boundary_window,5,99939,1298849
boundary_window__k5__offset-60,boundary_window,5,99940,1298863
boundary_window__k5__offset-59,boundary_window,5,99941,1298887
boundary_window__k5__offset-58,boundary_window,5,99942,1298909
boundary_window__k5__offset-57,boundary_window,5,99943,1298911
boundary_window__k5__offset-56,boundary_window,5,99944,1298923
boundary_window__k5__offset-55,boundary_window,5,99945,1298951
boundary_window__k5__offset-54,boundary_window,5,99946,1298963
boundary_window__k5__offset-53,boundary_window,5,99947,1298981
boundary_window__k5__offset-52,boundary_window,5,99948,1298989
boundary_window__k5__offset-51,boundary_window,5,99949,1299007
boundary_window__k5__offset-50,boundary_window,5,99950,1299013
boundary_window__k5__offset-49,boundary_window,5,99951,1299019
boundary_window__k5__offset-48,boundary_window,5,99952,1299029
boundary_window__k5__offset-47,boundary_window,5,99953,1299041
boundary_window__k5__offset-46,boundary_window,5,99954,1299059
boundary_window__k5__offset-45,boundary_window,5,99955,1299061
boundary_window__k5__offset-44,boundary_window,5,99956,1299079
boundary_window__k5__offset-43,boundary_window,5,99957,1299097
boundary_window__k5__offset-42,boundary_window,5,99958,1299101
boundary_window__k5__offset-41,boundary_window,5,99959,1299143
boundary_window__k5__offset-40,boundary_window,5,99960,1299169
boundary_window__k5__offset-39,boundary_window,5,99961,1299173
boundary_window__k5__offset-38,boundary_window,5,99962,1299187
boundary_window__k5__offset-37,boundary_window,5,99963,1299203
boundary_window__k5__offset-36,boundary_window,5,99964,1299209
boundary_window__k5__offset-35,boundary_window,5,99965,1299211
boundary_window__k5__offset-34,boundary_window,5,99966,1299223
boundary_window__k5__offset-33,boundary_window,5,99967,1299227
boundary_window__k5__offset-32,boundary_window,5,99968,1299257
boundary_window__k5__offset-31,boundary_window,5,99969,1299269
boundary_window__k5__offset-30,boundary_window,5,99970,1299283
boundary_window__k5__offset-29,boundary_window,5,99971,1299289
boundary_window__k5__offset-28,boundary_window,5,99972,1299299
boundary_window__k5__offset-27,boundary_window,5,99973,1299317
boundary_window__k5__offset-26,boundary_window,5,99974,1299323
boundary_window__k5__offset-25,boundary_window,5,99975,1299341
boundary_window__k5__offset-24,boundary_window,5,99976,1299343
boundary_window__k5__offset-23,boundary_window,5,99977,1299349
boundary_window__k5__offset-22,boundary_window,5,99978,1299359
boundary_window__k5__offset-21,boundary_window,5,99979,1299367
boundary_window__k5__offset-20,boundary_window,5,99980,1299377
boundary_window__k5__offset-19,boundary_window,5,99981,1299379
boundary_window__k5__offset-18,boundary_window,5,99982,1299437
boundary_window__k5__offset-17,boundary_window,5,99983,1299439
boundary_window__k5__offset-16,boundary_window,5,99984,1299449
boundary_window__k5__offset-15,boundary_window,5,99985,1299451
boundary_window__k5__offset-14,boundary_window,5,99986,1299457
boundary_window__k5__offset-13,boundary_window,5,99987,1299491
boundary_window__k5__offset-12,boundary_window,5,99988,1299499
boundary_window__k5__offset-11,boundary_window,5,99989,1299533
boundary_window__k5__offset-10,boundary_window,5,99990,1299541
boundary_window__k5__offset-9,boundary_window,5,99991,1299553
boundary_window__k5__offset-8,boundary_window,5,99992,1299583
boundary_window__k5__offset-7,boundary_window,5,99993,1299601
boundary_window__k5__offset-6,boundary_window,5,99994,1299631
boundary_window__k5__offset-5,boundary_window,5,99995,1299637
boundary_window__k5__offset-4,boundary_window,5,99996,1299647
boundary_window__k5__offset-3,boundary_window,5,99997,1299653
boundary_window__k5__offset-2,boundary_window,5,99998,1299673
boundary_window__k5__offset-1,boundary_window,5,99999,1299689
boundary_window__k5__offset+0,boundary_window,5,100000,1299709
boundary_window__k5__offset+1,boundary_window,5,100001,1299721
boundary_window__k5__offset+2,boundary_window,5,100002,1299743
boundary_window__k5__offset+3,boundary_window,5,100003,1299763
boundary_window__k5__offset+4,boundary_window,5,100004,1299791
boundary_window__k5__offset+5,boundary_window,5,100005,1299811
boundary_window__k5__offset+6,boundary_window,5,100006,1299817
boundary_window__k5__offset+7,boundary_window,5,100007,1299821
boundary_window__k5__offset+8,boundary_window,5,100008,1299827
boundary_window__k5__offset+9,boundary_window,5,100009,1299833
boundary_window__k5__offset+10,boundary_window,5,100010,1299841
boundary_window__k5__offset+11,boundary_window,5,100011,1299853
boundary_window__k5__offset+12,boundary_window,5,100012,1299869
boundary_window__k5__offset+13,boundary_window,5,100013,1299877
boundary_window__k5__offset+14,boundary_window,5,100014,1299887
boundary_window__k5__offset+15,boundary_window,5,100015,1299899
boundary_window__k5__offset+16,boundary_window,5,100016,1299917
boundary_window__k5__offset+17,boundary_window,5,100017,1299919
boundary_window__k5__offset+18,boundary_window,5,100018,1299941
boundary_window__k5__offset+19,boundary_window,5,100019,1299953
boundary_window__k5__offset+20,boundary_window,5,100020,1299979
boundary_window__k5__offset+21,boundary_window,5,100021,1299989
boundary_window__k5__offset+22,boundary_window,5,100022,1300021
boundary_window__k5__offset+23,boundary_window,5,100023,1300027
boundary_window__k5__offset+24,boundary_window,5,100024,1300031
boundary_window__k5__offset+25,boundary_window,5,100025,1300051
boundary_window__k5__offset+26,boundary_window,5,100026,1300073
boundary_window__k5__offset+27,boundary_window,5,100027,1300097
boundary_window__k5__offset+28,boundary_window,5,100028,1300111
boundary_window__k5__offset+29,boundary_window,5,100029,1300127
boundary_window__k5__offset+30,boundary_window,5,100030,1300129
boundary_window__k5__offset+31,boundary_window,5,100031,1300133
boundary_window__k5__offset+32,boundary_window,5,100032,1300139
boundary_window__k5__offset+33,boundary_window,5,100033,1300141
boundary_window__k5__offset+34,boundary_window,5,100034,1300147
boundary_window__k5__offset+35,boundary_window,5,100035,1300153
boundary_window__k5__offset+36,boundary_window,5,100036,1300181
boundary_window__k5__offset+37,boundary_window,5,100037,1300193
boundary_window__k5__offset+38,boundary_window,5,100038,1300199
boundary_window__k5__offset+39,boundary_window,5,100039,1300237
boundary_window__k5__offset+40,boundary_window,5,100040,1300253
boundary_window__k5__offset+41,boundary_window,5,100041,1300283
boundary_window__k5__offset+42,boundary_window,5,100042,1300289
boundary_window__k5__offset+43,boundary_window,5,100043,1300297
boundary_window__k5__offset+44,boundary_window,5,100044,1300307
boundary_window__k5__offset+45,boundary_window,5,100045,1300309
boundary_window__k5__offset+46,boundary_window,5,100046,1300319
boundary_window__k5__offset+47,boundary_window,5,100047,1300333
boundary_window__k5__offset+48,boundary_window,5,100048,1300339
boundary_window__k5__offset+49,boundary_window,5,100049,1300367
boundary_window__k5__offset+50,boundary_window,5,100050,1300391
boundary_window__k5__offset+51,boundary_window,5,100051,1300421
boundary_window__k5__offset+52,boundary_window,5,100052,1300423
boundary_window__k5__offset+53,boundary_window,5,100053,1300433
boundary_window__k5__offset+54,boundary_window,5,100054,1300451
boundary_window__k5__offset+55,boundary_window,5,100055,1300457
boundary_window__k5__offset+56,boundary_window,5,100056,1300463
boundary_window__k5__offset+57,boundary_window,5,100057,1300471
boundary_window__k5__offset+58,boundary_window,5,100058,1300477
boundary_window__k5__offset+59,boundary_window,5,100059,1300487
boundary_window__k5__offset+60,boundary_window,5,100060,1300501
boundary_window__k5__offset+61,boundary_window,5,100061,1300511
boundary_window__k5__offset+62,boundary_window,5,100062,1300553
boundary_window__k5__offset+63,boundary_window,5,100063,1300571
boundary_window__k5__offset+64,boundary_window,5,100064,1300573
boundary_window__k5__offset+65,boundary_window,5,100065,1300583
boundary_window__k5__offset+66,boundary_window,5,100066,1300597
boundary_window__k5__offset+67,boundary_window,5,100067,1300609
boundary_window__k5__offset+68,boundary_window,5,100068,1300613
boundary_window__k5__offset+69,boundary_window,5,100069,1300633
boundary_window__k5__offset+70,boundary_window,5,100070,1300639
boundary_window__k5__offset+71,boundary_window,5,100071,1300669
boundary_window__k5__offset+72,boundary_window,5,100072,1300681
boundary_window__k5__offset+73,boundary_window,5,100073,1300709
boundary_window__k5__offset+74,boundary_window,5,100074,1300711
boundary_window__k5__offset+75,boundary_window,5,100075,1300727
boundary_window__k5__offset+76,boundary_window,5,100076,1300751
boundary_window__k5__offset+77,boundary_window,5,100077,1300769
boundary_window__k5__offset+78,boundary_window,5,100078,1300771
boundary_window__k5__offset+79,boundary_window,5,100079,1300781
boundary_window__k5__offset+80,boundary_window,5,100080,1300813
boundary_window__k5__offset+81,boundary_window,5,100081,1300829
boundary_window__k5__offset+82,boundary_window,5,100082,1300837
boundary_window__k5__offset+83,boundary_window,5,100083,1300841
boundary_window__k5__offset+84,boundary_window,5,100084,1300843
boundary_window__k5__offset+85,boundary_window,5,100085,1300907
boundary_window__k5__offset+86,boundary_window,5,100086,1300921
boundary_window__k5__offset+87,boundary_window,5,100087,1300927
boundary_window__k5__offset+88,boundary_window,5,100088,1300931
boundary_window__k5__offset+89,boundary_window,5,100089,1300963
boundary_window__k5__offset+90,boundary_window,5,100090,1300967
boundary_window__k5__offset+91,boundary_window,5,100091,1300979
boundary_window__k5__offset+92,boundary_window,5,100092,1300997
boundary_window__k5__offset+93,boundary_window,5,100093,1301011
boundary_window__k5__offset+94,boundary_window,5,100094,1301017
boundary_window__k5__offset+95,boundary_window,5,100095,1301021
boundary_window__k5__offset+96,boundary_window,5,100096,1301023
boundary_window__k5__offset+97,boundary_window,5,100097,1301033
boundary_window__k5__offset+98,boundary_window,5,100098,1301057
boundary_window__k5__offset+99,boundary_window,5,100099,1301077
boundary_window__k5__offset+100,boundary_window,5,100100,1301081
boundary_window__k5__offset+101,boundary_window,5,100101,1301099
boundary_window__k5__offset+102,boundary_window,5,100102,1301119
boundary_window__k5__offset+103,boundary_window,5,100103,1301123
boundary_window__k5__offset+104,boundary_window,5,100104,1301147
