row_id,family,decade_exponent,n,p_n
dense_local_window__k15__upper__offset+383,dense_local_window,15,900000000000383,33314521777689169
dense_local_window__k15__upper__offset+384,dense_local_window,15,900000000000384,33314521777689197
dense_local_window__k15__upper__offset+385,dense_local_window,15,900000000000385,33314521777689199
dense_local_window__k15__upper__offset+386,dense_local_window,15,900000000000386,33314521777689247
dense_local_window__k15__upper__offset+387,dense_local_window,15,900000000000387,33314521777689259
dense_local_window__k15__upper__offset+388,dense_local_window,15,900000000000388,33314521777689323
dense_local_window__k15__upper__offset+389,dense_local_window,15,900000000000389,33314521777689391
dense_local_window__k15__upper__offset+390,dense_local_window,15,900000000000390,33314521777689403
dense_local_window__k15__upper__offset+391,dense_local_window,15,900000000000391,33314521777689511
dense_local_window__k15__upper__offset+392,dense_local_window,15,900000000000392,33314521777689527
dense_local_window__k15__upper__offset+393,dense_local_window,15,900000000000393,33314521777689563
dense_local_window__k15__upper__offset+394,dense_local_window,15,900000000000394,33314521777689739
dense_local_window__k15__upper__offset+395,dense_local_window,15,900000000000395,33314521777689767
dense_local_window__k15__upper__offset+396,dense_local_window,15,900000000000396,33314521777689781
dense_local_window__k15__upper__offset+397,dense_local_window,15,900000000000397,33314521777689799
dense_local_window__k15__upper__offset+398,dense_local_window,15,900000000000398,33314521777690067
dense_local_window__k15__upper__offset+399,dense_local_window,15,900000000000399,33314521777690117
dense_local_window__k15__upper__offset+400,dense_local_window,15,900000000000400,33314521777690121
dense_local_window__k15__upper__offset+401,dense_local_window,15,900000000000401,33314521777690177
dense_local_window__k15__upper__offset+402,dense_local_window,15,900000000000402,33314521777690189
dense_local_window__k15__upper__offset+403,dense_local_window,15,900000000000403,33314521777690249
dense_local_window__k15__upper__offset+404,dense_local_window,15,900000000000404,33314521777690253
dense_local_window__k15__upper__offset+405,dense_local_window,15,900000000000405,33314521777690273
dense_local_window__k15__upper__offset+406,dense_local_window,15,900000000000406,33314521777690319
dense_local_window__k15__upper__offset+407,dense_local_window,15,900000000000407,33314521777690429
dense_local_window__k15__upper__offset+408,dense_local_window,15,900000000000408,33314521777690469
dense_local_window__k15__upper__offset+409,dense_local_window,15,900000000000409,33314521777690541
dense_local_window__k15__upper__offset+410,dense_local_window,15,900000000000410,33314521777690547
dense_local_window__k15__upper__offset+411,dense_local_window,15,900000000000411,33314521777690553
dense_local_window__k15__upper__offset+412,dense_local_window,15,900000000000412,33314521777690567
dense_local_window__k15__upper__offset+413,dense_local_window,15,900000000000413,33314521777690591
dense_local_window__k15__upper__offset+414,dense_local_window,15,900000000000414,33314521777690801
dense_local_window__k15__upper__offset+415,dense_local_window,15,900000000000415,33314521777690823
dense_local_window__k15__upper__offset+416,dense_local_window,15,900000000000416,33314521777690837
dense_local_window__k15__upper__offset+417,dense_local_window,15,900000000000417,33314521777690843
dense_local_window__k15__upper__offset+418,dense_local_window,15,900000000000418,33314521777690861
dense_local_window__k15__upper__offset+419,dense_local_window,15,900000000000419,33314521777690871
dense_local_window__k15__upper__offset+420,dense_local_window,15,900000000000420,33314521777690949
dense_local_window__k15__upper__offset+421,dense_local_window,15,900000000000421,33314521777690981
dense_local_window__k15__upper__offset+422,dense_local_window,15,900000000000422,33314521777690991
dense_local_window__k15__upper__offset+423,dense_local_window,15,900000000000423,33314521777690999
dense_local_window__k15__upper__offset+424,dense_local_window,15,900000000000424,33314521777691009
dense_local_window__k15__upper__offset+425,dense_local_window,15,900000000000425,33314521777691207
dense_local_window__k15__upper__offset+426,dense_local_window,15,900000000000426,33314521777691227
dense_local_window__k15__upper__offset+427,dense_local_window,15,900000000000427,33314521777691267
dense_local_window__k15__upper__offset+428,dense_local_window,15,900000000000428,33314521777691303
dense_local_window__k15__upper__offset+429,dense_local_window,15,900000000000429,33314521777691309
dense_local_window__k15__upper__offset+430,dense_local_window,15,900000000000430,33314521777691387
dense_local_window__k15__upper__offset+431,dense_local_window,15,900000000000431,33314521777691461
dense_local_window__k15__upper__offset+432,dense_local_window,15,900000000000432,33314521777691489
dense_local_window__k15__upper__offset+433,dense_local_window,15,900000000000433,33314521777691519
dense_local_window__k15__upper__offset+434,dense_local_window,15,900000000000434,33314521777691527
dense_local_window__k15__upper__offset+435,dense_local_window,15,900000000000435,33314521777691569
dense_local_window__k15__upper__offset+436,dense_local_window,15,900000000000436,33314521777691599
dense_local_window__k15__upper__offset+437,dense_local_window,15,900000000000437,33314521777691633
dense_local_window__k15__upper__offset+438,dense_local_window,15,900000000000438,33314521777691747
dense_local_window__k15__upper__offset+439,dense_local_window,15,900000000000439,33314521777691767
dense_local_window__k15__upper__offset+440,dense_local_window,15,900000000000440,33314521777691783
dense_local_window__k15__upper__offset+441,dense_local_window,15,900000000000441,33314521777691789
dense_local_window__k15__upper__offset+442,dense_local_window,15,900000000000442,33314521777691821
dense_local_window__k15__upper__offset+443,dense_local_window,15,900000000000443,33314521777691863
dense_local_window__k15__upper__offset+444,dense_local_window,15,900000000000444,33314521777692097
dense_local_window__k15__upper__offset+445,dense_local_window,15,900000000000445,33314521777692131
dense_local_window__k15__upper__offset+446,dense_local_window,15,900000000000446,33314521777692163
dense_local_window__k15__upper__offset+447,dense_local_window,15,900000000000447,33314521777692203
dense_local_window__k15__upper__offset+448,dense_local_window,15,900000000000448,33314521777692277
dense_local_window__k15__upper__offset+449,dense_local_window,15,900000000000449,33314521777692289
dense_local_window__k15__upper__offset+450,dense_local_window,15,900000000000450,33314521777692361
dense_local_window__k15__upper__offset+451,dense_local_window,15,900000000000451,33314521777692373
dense_local_window__k15__upper__offset+452,dense_local_window,15,900000000000452,33314521777692377
dense_local_window__k15__upper__offset+453,dense_local_window,15,900000000000453,33314521777692391
dense_local_window__k15__upper__offset+454,dense_local_window,15,900000000000454,33314521777692413
dense_local_window__k15__upper__offset+455,dense_local_window,15,900000000000455,33314521777692481
dense_local_window__k15__upper__offset+456,dense_local_window,15,900000000000456,33314521777692499
dense_local_window__k15__upper__offset+457,dense_local_window,15,900000000000457,33314521777692559
dense_local_window__k15__upper__offset+458,dense_local_window,15,900000000000458,33314521777692601
dense_local_window__k15__upper__offset+459,dense_local_window,15,900000000000459,33314521777692709
dense_local_window__k15__upper__offset+460,dense_local_window,15,900000000000460,33314521777692767
dense_local_window__k15__upper__offset+461,dense_local_window,15,900000000000461,33314521777692811
dense_local_window__k15__upper__offset+462,dense_local_window,15,900000000000462,33314521777692853
dense_local_window__k15__upper__offset+463,dense_local_window,15,900000000000463,33314521777692863
dense_local_window__k15__upper__offset+464,dense_local_window,15,900000000000464,33314521777692973
dense_local_window__k15__upper__offset+465,dense_local_window,15,900000000000465,33314521777693001
dense_local_window__k15__upper__offset+466,dense_local_window,15,900000000000466,33314521777693033
dense_local_window__k15__upper__offset+467,dense_local_window,15,900000000000467,33314521777693183
dense_local_window__k15__upper__offset+468,dense_local_window,15,900000000000468,33314521777693217
dense_local_window__k15__upper__offset+469,dense_local_window,15,900000000000469,33314521777693279
dense_local_window__k15__upper__offset+470,dense_local_window,15,900000000000470,33314521777693313
dense_local_window__k15__upper__offset+471,dense_local_window,15,900000000000471,33314521777693333
dense_local_window__k15__upper__offset+472,dense_local_window,15,900000000000472,33314521777693399
dense_local_window__k15__upper__offset+473,dense_local_window,15,900000000000473,33314521777693433
dense_local_window__k15__upper__offset+474,dense_local_window,15,900000000000474,33314521777693531
dense_local_window__k15__upper__offset+475,dense_local_window,15,900000000000475,33314521777693567
dense_local_window__k15__upper__offset+476,dense_local_window,15,900000000000476,33314521777693609
dense_local_window__k15__upper__offset+477,dense_local_window,15,900000000000477,33314521777693643
dense_local_window__k15__upper__offset+478,dense_local_window,15,900000000000478,33314521777693679
dense_local_window__k15__upper__offset+479,dense_local_window,15,900000000000479,33314521777693711
dense_local_window__k15__upper__offset+480,dense_local_window,15,900000000000480,33314521777693753
dense_local_window__k15__upper__offset+481,dense_local_window,15,900000000000481,33314521777693777
dense_local_window__k15__upper__offset+482,dense_local_window,15,900000000000482,33314521777693787
dense_local_window__k15__upper__offset+483,dense_local_window,15,900000000000483,33314521777693837
dense_local_window__k15__upper__offset+484,dense_local_window,15,900000000000484,33314521777693847
dense_local_window__k15__upper__offset+485,dense_local_window,15,900000000000485,33314521777693913
dense_local_window__k15__upper__offset+486,dense_local_window,15,900000000000486,33314521777693943
dense_local_window__k15__upper__offset+487,dense_local_window,15,900000000000487,33314521777694023
dense_local_window__k15__upper__offset+488,dense_local_window,15,900000000000488,33314521777694063
dense_local_window__k15__upper__offset+489,dense_local_window,15,900000000000489,33314521777694093
dense_local_window__k15__upper__offset+490,dense_local_window,15,900000000000490,33314521777694123
dense_local_window__k15__upper__offset+491,dense_local_window,15,900000000000491,33314521777694137
dense_local_window__k15__upper__offset+492,dense_local_window,15,900000000000492,33314521777694149
dense_local_window__k15__upper__offset+493,dense_local_window,15,900000000000493,33314521777694153
dense_local_window__k15__upper__offset+494,dense_local_window,15,900000000000494,33314521777694167
dense_local_window__k15__upper__offset+495,dense_local_window,15,900000000000495,33314521777694191
dense_local_window__k15__upper__offset+496,dense_local_window,15,900000000000496,33314521777694197
dense_local_window__k15__upper__offset+497,dense_local_window,15,900000000000497,33314521777694299
dense_local_window__k15__upper__offset+498,dense_local_window,15,900000000000498,33314521777694327
dense_local_window__k15__upper__offset+499,dense_local_window,15,900000000000499,33314521777694357
dense_local_window__k15__upper__offset+500,dense_local_window,15,900000000000500,33314521777694363
dense_local_window__k15__upper__offset+501,dense_local_window,15,900000000000501,33314521777694383
dense_local_window__k15__upper__offset+502,dense_local_window,15,900000000000502,33314521777694491
dense_local_window__k15__upper__offset+503,dense_local_window,15,900000000000503,33314521777694557
dense_local_window__k15__upper__offset+504,dense_local_window,15,900000000000504,33314521777694609
dense_local_window__k15__upper__offset+505,dense_local_window,15,900000000000505,33314521777694657
dense_local_window__k15__upper__offset+506,dense_local_window,15,900000000000506,33314521777694701
dense_local_window__k15__upper__offset+507,dense_local_window,15,900000000000507,33314521777694743
dense_local_window__k15__upper__offset+508,dense_local_window,15,900000000000508,33314521777694803
dense_local_window__k15__upper__offset+509,dense_local_window,15,900000000000509,33314521777694809
dense_local_window__k15__upper__offset+510,dense_local_window,15,900000000000510,33314521777694831
dense_local_window__k15__upper__offset+511,dense_local_window,15,900000000000511,33314521777694863
dense_local_window__k15__upper__offset+512,dense_local_window,15,900000000000512,33314521777694893
dense_local_window__k15__upper__offset+513,dense_local_window,15,900000000000513,33314521777694923
dense_local_window__k15__upper__offset+514,dense_local_window,15,900000000000514,33314521777694929
dense_local_window__k15__upper__offset+515,dense_local_window,15,900000000000515,33314521777694933
dense_local_window__k15__upper__offset+516,dense_local_window,15,900000000000516,33314521777694957
dense_local_window__k15__upper__offset+517,dense_local_window,15,900000000000517,33314521777694981
dense_local_window__k15__upper__offset+518,dense_local_window,15,900000000000518,33314521777695073
dense_local_window__k15__upper__offset+519,dense_local_window,15,900000000000519,33314521777695127
dense_local_window__k15__upper__offset+520,dense_local_window,15,900000000000520,33314521777695149
dense_local_window__k15__upper__offset+521,dense_local_window,15,900000000000521,33314521777695161
dense_local_window__k15__upper__offset+522,dense_local_window,15,900000000000522,33314521777695173
dense_local_window__k15__upper__offset+523,dense_local_window,15,900000000000523,33314521777695211
dense_local_window__k15__upper__offset+524,dense_local_window,15,900000000000524,33314521777695241
dense_local_window__k15__upper__offset+525,dense_local_window,15,900000000000525,33314521777695259
dense_local_window__k15__upper__offset+526,dense_local_window,15,900000000000526,33314521777695271
dense_local_window__k15__upper__offset+527,dense_local_window,15,900000000000527,33314521777695289
dense_local_window__k15__upper__offset+528,dense_local_window,15,900000000000528,33314521777695313
dense_local_window__k15__upper__offset+529,dense_local_window,15,900000000000529,33314521777695421
dense_local_window__k15__upper__offset+530,dense_local_window,15,900000000000530,33314521777695463
dense_local_window__k15__upper__offset+531,dense_local_window,15,900000000000531,33314521777695481
dense_local_window__k15__upper__offset+532,dense_local_window,15,900000000000532,33314521777695523
dense_local_window__k15__upper__offset+533,dense_local_window,15,900000000000533,33314521777695541
dense_local_window__k15__upper__offset+534,dense_local_window,15,900000000000534,33314521777695547
dense_local_window__k15__upper__offset+535,dense_local_window,15,900000000000535,33314521777695563
dense_local_window__k15__upper__offset+536,dense_local_window,15,900000000000536,33314521777695577
dense_local_window__k15__upper__offset+537,dense_local_window,15,900000000000537,33314521777695619
dense_local_window__k15__upper__offset+538,dense_local_window,15,900000000000538,33314521777695629
dense_local_window__k15__upper__offset+539,dense_local_window,15,900000000000539,33314521777695667
dense_local_window__k15__upper__offset+540,dense_local_window,15,900000000000540,33314521777695713
dense_local_window__k15__upper__offset+541,dense_local_window,15,900000000000541,33314521777695727
dense_local_window__k15__upper__offset+542,dense_local_window,15,900000000000542,33314521777695791
dense_local_window__k15__upper__offset+543,dense_local_window,15,900000000000543,33314521777695811
dense_local_window__k15__upper__offset+544,dense_local_window,15,900000000000544,33314521777695859
dense_local_window__k15__upper__offset+545,dense_local_window,15,900000000000545,33314521777695881
dense_local_window__k15__upper__offset+546,dense_local_window,15,900000000000546,33314521777696021
dense_local_window__k15__upper__offset+547,dense_local_window,15,900000000000547,33314521777696073
dense_local_window__k15__upper__offset+548,dense_local_window,15,900000000000548,33314521777696151
dense_local_window__k15__upper__offset+549,dense_local_window,15,900000000000549,33314521777696189
dense_local_window__k15__upper__offset+550,dense_local_window,15,900000000000550,33314521777696399
dense_local_window__k15__upper__offset+551,dense_local_window,15,900000000000551,33314521777696441
dense_local_window__k15__upper__offset+552,dense_local_window,15,900000000000552,33314521777696513
dense_local_window__k15__upper__offset+553,dense_local_window,15,900000000000553,33314521777696517
dense_local_window__k15__upper__offset+554,dense_local_window,15,900000000000554,33314521777696561
dense_local_window__k15__upper__offset+555,dense_local_window,15,900000000000555,33314521777696571
dense_local_window__k15__upper__offset+556,dense_local_window,15,900000000000556,33314521777696583
dense_local_window__k15__upper__offset+557,dense_local_window,15,900000000000557,33314521777696669
dense_local_window__k15__upper__offset+558,dense_local_window,15,900000000000558,33314521777696717
dense_local_window__k15__upper__offset+559,dense_local_window,15,900000000000559,33314521777696727
dense_local_window__k15__upper__offset+560,dense_local_window,15,900000000000560,33314521777696807
dense_local_window__k15__upper__offset+561,dense_local_window,15,900000000000561,33314521777696849
dense_local_window__k15__upper__offset+562,dense_local_window,15,900000000000562,33314521777696853
dense_local_window__k15__upper__offset+563,dense_local_window,15,900000000000563,33314521777696867
dense_local_window__k15__upper__offset+564,dense_local_window,15,900000000000564,33314521777696889
dense_local_window__k15__upper__offset+565,dense_local_window,15,900000000000565,33314521777696967
dense_local_window__k15__upper__offset+566,dense_local_window,15,900000000000566,33314521777696969
dense_local_window__k15__upper__offset+567,dense_local_window,15,900000000000567,33314521777696987
dense_local_window__k15__upper__offset+568,dense_local_window,15,900000000000568,33314521777697003
dense_local_window__k15__upper__offset+569,dense_local_window,15,900000000000569,33314521777697009
dense_local_window__k15__upper__offset+570,dense_local_window,15,900000000000570,33314521777697011
dense_local_window__k15__upper__offset+571,dense_local_window,15,900000000000571,33314521777697089
dense_local_window__k15__upper__offset+572,dense_local_window,15,900000000000572,33314521777697119
dense_local_window__k15__upper__offset+573,dense_local_window,15,900000000000573,33314521777697219
dense_local_window__k15__upper__offset+574,dense_local_window,15,900000000000574,33314521777697249
dense_local_window__k15__upper__offset+575,dense_local_window,15,900000000000575,33314521777697269
dense_local_window__k15__upper__offset+576,dense_local_window,15,900000000000576,33314521777697473
dense_local_window__k15__upper__offset+577,dense_local_window,15,900000000000577,33314521777697491
dense_local_window__k15__upper__offset+578,dense_local_window,15,900000000000578,33314521777697497
dense_local_window__k15__upper__offset+579,dense_local_window,15,900000000000579,33314521777697527
dense_local_window__k15__upper__offset+580,dense_local_window,15,900000000000580,33314521777697599
dense_local_window__k15__upper__offset+581,dense_local_window,15,900000000000581,33314521777697647
dense_local_window__k15__upper__offset+582,dense_local_window,15,900000000000582,33314521777697669
dense_local_window__k15__upper__offset+583,dense_local_window,15,900000000000583,33314521777697689
dense_local_window__k15__upper__offset+584,dense_local_window,15,900000000000584,33314521777697701
dense_local_window__k15__upper__offset+585,dense_local_window,15,900000000000585,33314521777697707
dense_local_window__k15__upper__offset+586,dense_local_window,15,900000000000586,33314521777697753
dense_local_window__k15__upper__offset+587,dense_local_window,15,900000000000587,33314521777697767
dense_local_window__k15__upper__offset+588,dense_local_window,15,900000000000588,33314521777697779
dense_local_window__k15__upper__offset+589,dense_local_window,15,900000000000589,33314521777697843
dense_local_window__k15__upper__offset+590,dense_local_window,15,900000000000590,33314521777697861
dense_local_window__k15__upper__offset+591,dense_local_window,15,900000000000591,33314521777698037
dense_local_window__k15__upper__offset+592,dense_local_window,15,900000000000592,33314521777698043
dense_local_window__k15__upper__offset+593,dense_local_window,15,900000000000593,33314521777698097
dense_local_window__k15__upper__offset+594,dense_local_window,15,900000000000594,33314521777698127
dense_local_window__k15__upper__offset+595,dense_local_window,15,900000000000595,33314521777698191
dense_local_window__k15__upper__offset+596,dense_local_window,15,900000000000596,33314521777698209
dense_local_window__k15__upper__offset+597,dense_local_window,15,900000000000597,33314521777698211
dense_local_window__k15__upper__offset+598,dense_local_window,15,900000000000598,33314521777698223
dense_local_window__k15__upper__offset+599,dense_local_window,15,900000000000599,33314521777698251
dense_local_window__k15__upper__offset+600,dense_local_window,15,900000000000600,33314521777698281
dense_local_window__k15__upper__offset+601,dense_local_window,15,900000000000601,33314521777698311
dense_local_window__k15__upper__offset+602,dense_local_window,15,900000000000602,33314521777698331
dense_local_window__k15__upper__offset+603,dense_local_window,15,900000000000603,33314521777698361
dense_local_window__k15__upper__offset+604,dense_local_window,15,900000000000604,33314521777698379
dense_local_window__k15__upper__offset+605,dense_local_window,15,900000000000605,33314521777698461
dense_local_window__k15__upper__offset+606,dense_local_window,15,900000000000606,33314521777698463
dense_local_window__k15__upper__offset+607,dense_local_window,15,900000000000607,33314521777698467
dense_local_window__k15__upper__offset+608,dense_local_window,15,900000000000608,33314521777698509
dense_local_window__k15__upper__offset+609,dense_local_window,15,900000000000609,33314521777698521
dense_local_window__k15__upper__offset+610,dense_local_window,15,900000000000610,33314521777698529
dense_local_window__k15__upper__offset+611,dense_local_window,15,900000000000611,33314521777698533
dense_local_window__k15__upper__offset+612,dense_local_window,15,900000000000612,33314521777698613
dense_local_window__k15__upper__offset+613,dense_local_window,15,900000000000613,33314521777698631
dense_local_window__k15__upper__offset+614,dense_local_window,15,900000000000614,33314521777698737
dense_local_window__k15__upper__offset+615,dense_local_window,15,900000000000615,33314521777698743
dense_local_window__k15__upper__offset+616,dense_local_window,15,900000000000616,33314521777698769
dense_local_window__k15__upper__offset+617,dense_local_window,15,900000000000617,33314521777698779
dense_local_window__k15__upper__offset+618,dense_local_window,15,900000000000618,33314521777698851
dense_local_window__k15__upper__offset+619,dense_local_window,15,900000000000619,33314521777698893
dense_local_window__k15__upper__offset+620,dense_local_window,15,900000000000620,33314521777698919
dense_local_window__k15__upper__offset+621,dense_local_window,15,900000000000621,33314521777698977
dense_local_window__k15__upper__offset+622,dense_local_window,15,900000000000622,33314521777699013
dense_local_window__k15__upper__offset+623,dense_local_window,15,900000000000623,33314521777699037
dense_local_window__k15__upper__offset+624,dense_local_window,15,900000000000624,33314521777699117
dense_local_window__k15__upper__offset+625,dense_local_window,15,900000000000625,33314521777699139
dense_local_window__k15__upper__offset+626,dense_local_window,15,900000000000626,33314521777699153
dense_local_window__k15__upper__offset+627,dense_local_window,15,900000000000627,33314521777699249
dense_local_window__k15__upper__offset+628,dense_local_window,15,900000000000628,33314521777699339
dense_local_window__k15__upper__offset+629,dense_local_window,15,900000000000629,33314521777699373
dense_local_window__k15__upper__offset+630,dense_local_window,15,900000000000630,33314521777699411
dense_local_window__k15__upper__offset+631,dense_local_window,15,900000000000631,33314521777699423
dense_local_window__k15__upper__offset+632,dense_local_window,15,900000000000632,33314521777699441
dense_local_window__k15__upper__offset+633,dense_local_window,15,900000000000633,33314521777699469
dense_local_window__k15__upper__offset+634,dense_local_window,15,900000000000634,33314521777699501
dense_local_window__k15__upper__offset+635,dense_local_window,15,900000000000635,33314521777699537
dense_local_window__k15__upper__offset+636,dense_local_window,15,900000000000636,33314521777699601
dense_local_window__k15__upper__offset+637,dense_local_window,15,900000000000637,33314521777699627
dense_local_window__k15__upper__offset+638,dense_local_window,15,900000000000638,33314521777699667
dense_local_window__k15__upper__offset+639,dense_local_window,15,900000000000639,33314521777699823
dense_local_window__k15__upper__offset+640,dense_local_window,15,900000000000640,33314521777699831
dense_local_window__k15__upper__offset+641,dense_local_window,15,900000000000641,33314521777699867
dense_local_window__k15__upper__offset+642,dense_local_window,15,900000000000642,33314521777699873
dense_local_window__k15__upper__offset+643,dense_local_window,15,900000000000643,33314521777699891
dense_local_window__k15__upper__offset+644,dense_local_window,15,900000000000644,33314521777699931
dense_local_window__k15__upper__offset+645,dense_local_window,15,900000000000645,33314521777699937
dense_local_window__k15__upper__offset+646,dense_local_window,15,900000000000646,33314521777700069
dense_local_window__k15__upper__offset+647,dense_local_window,15,900000000000647,33314521777700101
dense_local_window__k15__upper__offset+648,dense_local_window,15,900000000000648,33314521777700231
dense_local_window__k15__upper__offset+649,dense_local_window,15,900000000000649,33314521777700351
dense_local_window__k15__upper__offset+650,dense_local_window,15,900000000000650,33314521777700353
dense_local_window__k15__upper__offset+651,dense_local_window,15,900000000000651,33314521777700459
dense_local_window__k15__upper__offset+652,dense_local_window,15,900000000000652,33314521777700483
dense_local_window__k15__upper__offset+653,dense_local_window,15,900000000000653,33314521777700507
dense_local_window__k15__upper__offset+654,dense_local_window,15,900000000000654,33314521777700591
dense_local_window__k15__upper__offset+655,dense_local_window,15,900000000000655,33314521777700593
dense_local_window__k15__upper__offset+656,dense_local_window,15,900000000000656,33314521777700677
dense_local_window__k15__upper__offset+657,dense_local_window,15,900000000000657,33314521777700789
dense_local_window__k15__upper__offset+658,dense_local_window,15,900000000000658,33314521777700833
dense_local_window__k15__upper__offset+659,dense_local_window,15,900000000000659,33314521777700861
dense_local_window__k15__upper__offset+660,dense_local_window,15,900000000000660,33314521777700897
dense_local_window__k15__upper__offset+661,dense_local_window,15,900000000000661,33314521777700909
dense_local_window__k15__upper__offset+662,dense_local_window,15,900000000000662,33314521777700957
dense_local_window__k15__upper__offset+663,dense_local_window,15,900000000000663,33314521777701061
dense_local_window__k15__upper__offset+664,dense_local_window,15,900000000000664,33314521777701071
dense_local_window__k15__upper__offset+665,dense_local_window,15,900000000000665,33314521777701149
dense_local_window__k15__upper__offset+666,dense_local_window,15,900000000000666,33314521777701161
dense_local_window__k15__upper__offset+667,dense_local_window,15,900000000000667,33314521777701239
dense_local_window__k15__upper__offset+668,dense_local_window,15,900000000000668,33314521777701293
dense_local_window__k15__upper__offset+669,dense_local_window,15,900000000000669,33314521777701377
dense_local_window__k15__upper__offset+670,dense_local_window,15,900000000000670,33314521777701469
dense_local_window__k15__upper__offset+671,dense_local_window,15,900000000000671,33314521777701601
dense_local_window__k15__upper__offset+672,dense_local_window,15,900000000000672,33314521777701649
dense_local_window__k15__upper__offset+673,dense_local_window,15,900000000000673,33314521777701667
dense_local_window__k15__upper__offset+674,dense_local_window,15,900000000000674,33314521777701679
dense_local_window__k15__upper__offset+675,dense_local_window,15,900000000000675,33314521777701733
dense_local_window__k15__upper__offset+676,dense_local_window,15,900000000000676,33314521777701743
dense_local_window__k15__upper__offset+677,dense_local_window,15,900000000000677,33314521777701751
dense_local_window__k15__upper__offset+678,dense_local_window,15,900000000000678,33314521777701757
dense_local_window__k15__upper__offset+679,dense_local_window,15,900000000000679,33314521777701811
dense_local_window__k15__upper__offset+680,dense_local_window,15,900000000000680,33314521777701817
dense_local_window__k15__upper__offset+681,dense_local_window,15,900000000000681,33314521777701833
dense_local_window__k15__upper__offset+682,dense_local_window,15,900000000000682,33314521777701847
dense_local_window__k15__upper__offset+683,dense_local_window,15,900000000000683,33314521777701893
dense_local_window__k15__upper__offset+684,dense_local_window,15,900000000000684,33314521777701919
dense_local_window__k15__upper__offset+685,dense_local_window,15,900000000000685,33314521777701949
dense_local_window__k15__upper__offset+686,dense_local_window,15,900000000000686,33314521777702073
dense_local_window__k15__upper__offset+687,dense_local_window,15,900000000000687,33314521777702091
dense_local_window__k15__upper__offset+688,dense_local_window,15,900000000000688,33314521777702127
dense_local_window__k15__upper__offset+689,dense_local_window,15,900000000000689,33314521777702147
dense_local_window__k15__upper__offset+690,dense_local_window,15,900000000000690,33314521777702201
dense_local_window__k15__upper__offset+691,dense_local_window,15,900000000000691,33314521777702237
dense_local_window__k15__upper__offset+692,dense_local_window,15,900000000000692,33314521777702289
dense_local_window__k15__upper__offset+693,dense_local_window,15,900000000000693,33314521777702327
dense_local_window__k15__upper__offset+694,dense_local_window,15,900000000000694,33314521777702397
dense_local_window__k15__upper__offset+695,dense_local_window,15,900000000000695,33314521777702567
dense_local_window__k15__upper__offset+696,dense_local_window,15,900000000000696,33314521777702591
dense_local_window__k15__upper__offset+697,dense_local_window,15,900000000000697,33314521777702679
dense_local_window__k15__upper__offset+698,dense_local_window,15,900000000000698,33314521777702691
dense_local_window__k15__upper__offset+699,dense_local_window,15,900000000000699,33314521777702703
dense_local_window__k15__upper__offset+700,dense_local_window,15,900000000000700,33314521777702729
dense_local_window__k15__upper__offset+701,dense_local_window,15,900000000000701,33314521777702883
dense_local_window__k15__upper__offset+702,dense_local_window,15,900000000000702,33314521777702889
dense_local_window__k15__upper__offset+703,dense_local_window,15,900000000000703,33314521777702927
dense_local_window__k15__upper__offset+704,dense_local_window,15,900000000000704,33314521777702933
dense_local_window__k15__upper__offset+705,dense_local_window,15,900000000000705,33314521777703011
dense_local_window__k15__upper__offset+706,dense_local_window,15,900000000000706,33314521777703021
dense_local_window__k15__upper__offset+707,dense_local_window,15,900000000000707,33314521777703027
dense_local_window__k15__upper__offset+708,dense_local_window,15,900000000000708,33314521777703059
dense_local_window__k15__upper__offset+709,dense_local_window,15,900000000000709,33314521777703069
dense_local_window__k15__upper__offset+710,dense_local_window,15,900000000000710,33314521777703077
dense_local_window__k15__upper__offset+711,dense_local_window,15,900000000000711,33314521777703107
dense_local_window__k15__upper__offset+712,dense_local_window,15,900000000000712,33314521777703141
dense_local_window__k15__upper__offset+713,dense_local_window,15,900000000000713,33314521777703219
dense_local_window__k15__upper__offset+714,dense_local_window,15,900000000000714,33314521777703249
dense_local_window__k15__upper__offset+715,dense_local_window,15,900000000000715,33314521777703293
dense_local_window__k15__upper__offset+716,dense_local_window,15,900000000000716,33314521777703359
dense_local_window__k15__upper__offset+717,dense_local_window,15,900000000000717,33314521777703363
dense_local_window__k15__upper__offset+718,dense_local_window,15,900000000000718,33314521777703449
dense_local_window__k15__upper__offset+719,dense_local_window,15,900000000000719,33314521777703471
dense_local_window__k15__upper__offset+720,dense_local_window,15,900000000000720,33314521777703519
dense_local_window__k15__upper__offset+721,dense_local_window,15,900000000000721,33314521777703539
dense_local_window__k15__upper__offset+722,dense_local_window,15,900000000000722,33314521777703597
dense_local_window__k15__upper__offset+723,dense_local_window,15,900000000000723,33314521777703609
dense_local_window__k15__upper__offset+724,dense_local_window,15,900000000000724,33314521777703611
dense_local_window__k15__upper__offset+725,dense_local_window,15,900000000000725,33314521777703737
dense_local_window__k15__upper__offset+726,dense_local_window,15,900000000000726,33314521777703759
dense_local_window__k15__upper__offset+727,dense_local_window,15,900000000000727,33314521777703839
dense_local_window__k15__upper__offset+728,dense_local_window,15,900000000000728,33314521777703843
dense_local_window__k15__upper__offset+729,dense_local_window,15,900000000000729,33314521777703879
dense_local_window__k15__upper__offset+730,dense_local_window,15,900000000000730,33314521777703939
dense_local_window__k15__upper__offset+731,dense_local_window,15,900000000000731,33314521777703951
