row_id,family,decade_exponent,n,p_n
dense_local_window__k13__middle__offset+78,dense_local_window,13,5000000000078,158308642987787
dense_local_window__k13__middle__offset+79,dense_local_window,13,5000000000079,158308642987811
dense_local_window__k13__middle__offset+80,dense_local_window,13,5000000000080,158308642987829
dense_local_window__k13__middle__offset+81,dense_local_window,13,5000000000081,158308642987849
dense_local_window__k13__middle__offset+82,dense_local_window,13,5000000000082,158308642987877
dense_local_window__k13__middle__offset+83,dense_local_window,13,5000000000083,158308642987883
dense_local_window__k13__middle__offset+84,dense_local_window,13,5000000000084,158308642987889
dense_local_window__k13__middle__offset+85,dense_local_window,13,5000000000085,158308642987897
dense_local_window__k13__middle__offset+86,dense_local_window,13,5000000000086,158308642987933
dense_local_window__k13__middle__offset+87,dense_local_window,13,5000000000087,158308642988017
dense_local_window__k13__middle__offset+88,dense_local_window,13,5000000000088,158308642988021
dense_local_window__k13__middle__offset+89,dense_local_window,13,5000000000089,158308642988029
dense_local_window__k13__middle__offset+90,dense_local_window,13,5000000000090,158308642988107
dense_local_window__k13__middle__offset+91,dense_local_window,13,5000000000091,158308642988137
dense_local_window__k13__middle__offset+92,dense_local_window,13,5000000000092,158308642988267
dense_local_window__k13__middle__offset+93,dense_local_window,13,5000000000093,158308642988339
dense_local_window__k13__middle__offset+94,dense_local_window,13,5000000000094,158308642988341
dense_local_window__k13__middle__offset+95,dense_local_window,13,5000000000095,158308642988351
dense_local_window__k13__middle__offset+96,dense_local_window,13,5000000000096,158308642988359
dense_local_window__k13__middle__offset+97,dense_local_window,13,5000000000097,158308642988393
dense_local_window__k13__middle__offset+98,dense_local_window,13,5000000000098,158308642988407
dense_local_window__k13__middle__offset+99,dense_local_window,13,5000000000099,158308642988417
dense_local_window__k13__middle__offset+100,dense_local_window,13,5000000000100,158308642988423
dense_local_window__k13__middle__offset+101,dense_local_window,13,5000000000101,158308642988459
dense_local_window__k13__middle__offset+102,dense_local_window,13,5000000000102,158308642988563
dense_local_window__k13__middle__offset+103,dense_local_window,13,5000000000103,158308642988569
dense_local_window__k13__middle__offset+104,dense_local_window,13,5000000000104,158308642988603
dense_local_window__k13__middle__offset+105,dense_local_window,13,5000000000105,158308642988621
dense_local_window__k13__middle__offset+106,dense_local_window,13,5000000000106,158308642988623
dense_local_window__k13__middle__offset+107,dense_local_window,13,5000000000107,158308642988627
dense_local_window__k13__middle__offset+108,dense_local_window,13,5000000000108,158308642988647
dense_local_window__k13__middle__offset+109,dense_local_window,13,5000000000109,158308642988653
dense_local_window__k13__middle__offset+110,dense_local_window,13,5000000000110,158308642988737
dense_local_window__k13__middle__offset+111,dense_local_window,13,5000000000111,158308642988843
dense_local_window__k13__middle__offset+112,dense_local_window,13,5000000000112,158308642988851
dense_local_window__k13__middle__offset+113,dense_local_window,13,5000000000113,158308642988893
dense_local_window__k13__middle__offset+114,dense_local_window,13,5000000000114,158308642988941
dense_local_window__k13__middle__offset+115,dense_local_window,13,5000000000115,158308642989073
dense_local_window__k13__middle__offset+116,dense_local_window,13,5000000000116,158308642989083
dense_local_window__k13__middle__offset+117,dense_local_window,13,5000000000117,158308642989121
dense_local_window__k13__middle__offset+118,dense_local_window,13,5000000000118,158308642989131
dense_local_window__k13__middle__offset+119,dense_local_window,13,5000000000119,158308642989223
dense_local_window__k13__middle__offset+120,dense_local_window,13,5000000000120,158308642989251
dense_local_window__k13__middle__offset+121,dense_local_window,13,5000000000121,158308642989257
dense_local_window__k13__middle__offset+122,dense_local_window,13,5000000000122,158308642989311
dense_local_window__k13__middle__offset+123,dense_local_window,13,5000000000123,158308642989313
dense_local_window__k13__middle__offset+124,dense_local_window,13,5000000000124,158308642989361
dense_local_window__k13__middle__offset+125,dense_local_window,13,5000000000125,158308642989379
dense_local_window__k13__middle__offset+126,dense_local_window,13,5000000000126,158308642989407
dense_local_window__k13__middle__offset+127,dense_local_window,13,5000000000127,158308642989517
dense_local_window__k13__middle__offset+128,dense_local_window,13,5000000000128,158308642989521
dense_local_window__k13__middle__offset+129,dense_local_window,13,5000000000129,158308642989551
dense_local_window__k13__middle__offset+130,dense_local_window,13,5000000000130,158308642989559
dense_local_window__k13__middle__offset+131,dense_local_window,13,5000000000131,158308642989569
dense_local_window__k13__middle__offset+132,dense_local_window,13,5000000000132,158308642989647
dense_local_window__k13__middle__offset+133,dense_local_window,13,5000000000133,158308642989683
dense_local_window__k13__middle__offset+134,dense_local_window,13,5000000000134,158308642989689
dense_local_window__k13__middle__offset+135,dense_local_window,13,5000000000135,158308642989803
dense_local_window__k13__middle__offset+136,dense_local_window,13,5000000000136,158308642989817
dense_local_window__k13__middle__offset+137,dense_local_window,13,5000000000137,158308642989821
dense_local_window__k13__middle__offset+138,dense_local_window,13,5000000000138,158308642989857
dense_local_window__k13__middle__offset+139,dense_local_window,13,5000000000139,158308642989859
dense_local_window__k13__middle__offset+140,dense_local_window,13,5000000000140,158308642989877
dense_local_window__k13__middle__offset+141,dense_local_window,13,5000000000141,158308642989923
dense_local_window__k13__middle__offset+142,dense_local_window,13,5000000000142,158308642989983
dense_local_window__k13__middle__offset+143,dense_local_window,13,5000000000143,158308642990007
dense_local_window__k13__middle__offset+144,dense_local_window,13,5000000000144,158308642990019
dense_local_window__k13__middle__offset+145,dense_local_window,13,5000000000145,158308642990027
dense_local_window__k13__middle__offset+146,dense_local_window,13,5000000000146,158308642990061
dense_local_window__k13__middle__offset+147,dense_local_window,13,5000000000147,158308642990087
dense_local_window__k13__middle__offset+148,dense_local_window,13,5000000000148,158308642990103
dense_local_window__k13__middle__offset+149,dense_local_window,13,5000000000149,158308642990109
dense_local_window__k13__middle__offset+150,dense_local_window,13,5000000000150,158308642990111
dense_local_window__k13__middle__offset+151,dense_local_window,13,5000000000151,158308642990189
dense_local_window__k13__middle__offset+152,dense_local_window,13,5000000000152,158308642990231
dense_local_window__k13__middle__offset+153,dense_local_window,13,5000000000153,158308642990327
dense_local_window__k13__middle__offset+154,dense_local_window,13,5000000000154,158308642990373
dense_local_window__k13__middle__offset+155,dense_local_window,13,5000000000155,158308642990417
dense_local_window__k13__middle__offset+156,dense_local_window,13,5000000000156,158308642990427
dense_local_window__k13__middle__offset+157,dense_local_window,13,5000000000157,158308642990499
dense_local_window__k13__middle__offset+158,dense_local_window,13,5000000000158,158308642990507
dense_local_window__k13__middle__offset+159,dense_local_window,13,5000000000159,158308642990579
dense_local_window__k13__middle__offset+160,dense_local_window,13,5000000000160,158308642990601
dense_local_window__k13__middle__offset+161,dense_local_window,13,5000000000161,158308642990613
dense_local_window__k13__middle__offset+162,dense_local_window,13,5000000000162,158308642990747
dense_local_window__k13__middle__offset+163,dense_local_window,13,5000000000163,158308642990783
dense_local_window__k13__middle__offset+164,dense_local_window,13,5000000000164,158308642990801
dense_local_window__k13__middle__offset+165,dense_local_window,13,5000000000165,158308642990859
dense_local_window__k13__middle__offset+166,dense_local_window,13,5000000000166,158308642990871
dense_local_window__k13__middle__offset+167,dense_local_window,13,5000000000167,158308642990873
dense_local_window__k13__middle__offset+168,dense_local_window,13,5000000000168,158308642990907
dense_local_window__k13__middle__offset+169,dense_local_window,13,5000000000169,158308642990963
dense_local_window__k13__middle__offset+170,dense_local_window,13,5000000000170,158308642990969
dense_local_window__k13__middle__offset+171,dense_local_window,13,5000000000171,158308642991003
dense_local_window__k13__middle__offset+172,dense_local_window,13,5000000000172,158308642991011
dense_local_window__k13__middle__offset+173,dense_local_window,13,5000000000173,158308642991017
dense_local_window__k13__middle__offset+174,dense_local_window,13,5000000000174,158308642991053
dense_local_window__k13__middle__offset+175,dense_local_window,13,5000000000175,158308642991089
dense_local_window__k13__middle__offset+176,dense_local_window,13,5000000000176,158308642991111
dense_local_window__k13__middle__offset+177,dense_local_window,13,5000000000177,158308642991119
dense_local_window__k13__middle__offset+178,dense_local_window,13,5000000000178,158308642991129
dense_local_window__k13__middle__offset+179,dense_local_window,13,5000000000179,158308642991197
dense_local_window__k13__middle__offset+180,dense_local_window,13,5000000000180,158308642991249
dense_local_window__k13__middle__offset+181,dense_local_window,13,5000000000181,158308642991267
dense_local_window__k13__middle__offset+182,dense_local_window,13,5000000000182,158308642991341
dense_local_window__k13__middle__offset+183,dense_local_window,13,5000000000183,158308642991347
dense_local_window__k13__middle__offset+184,dense_local_window,13,5000000000184,158308642991351
dense_local_window__k13__middle__offset+185,dense_local_window,13,5000000000185,158308642991381
dense_local_window__k13__middle__offset+186,dense_local_window,13,5000000000186,158308642991423
dense_local_window__k13__middle__offset+187,dense_local_window,13,5000000000187,158308642991497
dense_local_window__k13__middle__offset+188,dense_local_window,13,5000000000188,158308642991503
dense_local_window__k13__middle__offset+189,dense_local_window,13,5000000000189,158308642991537
dense_local_window__k13__middle__offset+190,dense_local_window,13,5000000000190,158308642991549
dense_local_window__k13__middle__offset+191,dense_local_window,13,5000000000191,158308642991641
dense_local_window__k13__middle__offset+192,dense_local_window,13,5000000000192,158308642991659
dense_local_window__k13__middle__offset+193,dense_local_window,13,5000000000193,158308642991693
dense_local_window__k13__middle__offset+194,dense_local_window,13,5000000000194,158308642991789
dense_local_window__k13__middle__offset+195,dense_local_window,13,5000000000195,158308642991819
dense_local_window__k13__middle__offset+196,dense_local_window,13,5000000000196,158308642991831
dense_local_window__k13__middle__offset+197,dense_local_window,13,5000000000197,158308642991843
dense_local_window__k13__middle__offset+198,dense_local_window,13,5000000000198,158308642991867
dense_local_window__k13__middle__offset+199,dense_local_window,13,5000000000199,158308642992023
dense_local_window__k13__middle__offset+200,dense_local_window,13,5000000000200,158308642992067
dense_local_window__k13__middle__offset+201,dense_local_window,13,5000000000201,158308642992089
dense_local_window__k13__middle__offset+202,dense_local_window,13,5000000000202,158308642992103
dense_local_window__k13__middle__offset+203,dense_local_window,13,5000000000203,158308642992119
dense_local_window__k13__middle__offset+204,dense_local_window,13,5000000000204,158308642992121
dense_local_window__k13__middle__offset+205,dense_local_window,13,5000000000205,158308642992169
dense_local_window__k13__middle__offset+206,dense_local_window,13,5000000000206,158308642992191
dense_local_window__k13__middle__offset+207,dense_local_window,13,5000000000207,158308642992211
dense_local_window__k13__middle__offset+208,dense_local_window,13,5000000000208,158308642992289
dense_local_window__k13__middle__offset+209,dense_local_window,13,5000000000209,158308642992307
dense_local_window__k13__middle__offset+210,dense_local_window,13,5000000000210,158308642992341
dense_local_window__k13__middle__offset+211,dense_local_window,13,5000000000211,158308642992403
dense_local_window__k13__middle__offset+212,dense_local_window,13,5000000000212,158308642992421
dense_local_window__k13__middle__offset+213,dense_local_window,13,5000000000213,158308642992439
dense_local_window__k13__middle__offset+214,dense_local_window,13,5000000000214,158308642992449
dense_local_window__k13__middle__offset+215,dense_local_window,13,5000000000215,158308642992463
dense_local_window__k13__middle__offset+216,dense_local_window,13,5000000000216,158308642992473
dense_local_window__k13__middle__offset+217,dense_local_window,13,5000000000217,158308642992497
dense_local_window__k13__middle__offset+218,dense_local_window,13,5000000000218,158308642992529
dense_local_window__k13__middle__offset+219,dense_local_window,13,5000000000219,158308642992559
dense_local_window__k13__middle__offset+220,dense_local_window,13,5000000000220,158308642992613
dense_local_window__k13__middle__offset+221,dense_local_window,13,5000000000221,158308642992649
dense_local_window__k13__middle__offset+222,dense_local_window,13,5000000000222,158308642992659
dense_local_window__k13__middle__offset+223,dense_local_window,13,5000000000223,158308642992691
dense_local_window__k13__middle__offset+224,dense_local_window,13,5000000000224,158308642992811
dense_local_window__k13__middle__offset+225,dense_local_window,13,5000000000225,158308642992817
dense_local_window__k13__middle__offset+226,dense_local_window,13,5000000000226,158308642992887
dense_local_window__k13__middle__offset+227,dense_local_window,13,5000000000227,158308642992911
dense_local_window__k13__middle__offset+228,dense_local_window,13,5000000000228,158308642992967
dense_local_window__k13__middle__offset+229,dense_local_window,13,5000000000229,158308642992989
dense_local_window__k13__middle__offset+230,dense_local_window,13,5000000000230,158308642993001
dense_local_window__k13__middle__offset+231,dense_local_window,13,5000000000231,158308642993019
dense_local_window__k13__middle__offset+232,dense_local_window,13,5000000000232,158308642993037
dense_local_window__k13__middle__offset+233,dense_local_window,13,5000000000233,158308642993069
dense_local_window__k13__middle__offset+234,dense_local_window,13,5000000000234,158308642993133
dense_local_window__k13__middle__offset+235,dense_local_window,13,5000000000235,158308642993201
dense_local_window__k13__middle__offset+236,dense_local_window,13,5000000000236,158308642993297
dense_local_window__k13__middle__offset+237,dense_local_window,13,5000000000237,158308642993321
dense_local_window__k13__middle__offset+238,dense_local_window,13,5000000000238,158308642993331
dense_local_window__k13__middle__offset+239,dense_local_window,13,5000000000239,158308642993337
dense_local_window__k13__middle__offset+240,dense_local_window,13,5000000000240,158308642993339
dense_local_window__k13__middle__offset+241,dense_local_window,13,5000000000241,158308642993357
dense_local_window__k13__middle__offset+242,dense_local_window,13,5000000000242,158308642993363
dense_local_window__k13__middle__offset+243,dense_local_window,13,5000000000243,158308642993439
dense_local_window__k13__middle__offset+244,dense_local_window,13,5000000000244,158308642993481
dense_local_window__k13__middle__offset+245,dense_local_window,13,5000000000245,158308642993591
dense_local_window__k13__middle__offset+246,dense_local_window,13,5000000000246,158308642993643
dense_local_window__k13__middle__offset+247,dense_local_window,13,5000000000247,158308642993663
dense_local_window__k13__middle__offset+248,dense_local_window,13,5000000000248,158308642993693
dense_local_window__k13__middle__offset+249,dense_local_window,13,5000000000249,158308642993703
dense_local_window__k13__middle__offset+250,dense_local_window,13,5000000000250,158308642993717
dense_local_window__k13__middle__offset+251,dense_local_window,13,5000000000251,158308642993723
dense_local_window__k13__middle__offset+252,dense_local_window,13,5000000000252,158308642993733
dense_local_window__k13__middle__offset+253,dense_local_window,13,5000000000253,158308642993817
dense_local_window__k13__middle__offset+254,dense_local_window,13,5000000000254,158308642993961
dense_local_window__k13__middle__offset+255,dense_local_window,13,5000000000255,158308642993973
dense_local_window__k13__middle__offset+256,dense_local_window,13,5000000000256,158308642993987
dense_local_window__k13__middle__offset+257,dense_local_window,13,5000000000257,158308642994009
dense_local_window__k13__middle__offset+258,dense_local_window,13,5000000000258,158308642994027
dense_local_window__k13__middle__offset+259,dense_local_window,13,5000000000259,158308642994059
dense_local_window__k13__middle__offset+260,dense_local_window,13,5000000000260,158308642994077
dense_local_window__k13__middle__offset+261,dense_local_window,13,5000000000261,158308642994107
dense_local_window__k13__middle__offset+262,dense_local_window,13,5000000000262,158308642994147
dense_local_window__k13__middle__offset+263,dense_local_window,13,5000000000263,158308642994153
dense_local_window__k13__middle__offset+264,dense_local_window,13,5000000000264,158308642994189
dense_local_window__k13__middle__offset+265,dense_local_window,13,5000000000265,158308642994267
dense_local_window__k13__middle__offset+266,dense_local_window,13,5000000000266,158308642994273
dense_local_window__k13__middle__offset+267,dense_local_window,13,5000000000267,158308642994317
dense_local_window__k13__middle__offset+268,dense_local_window,13,5000000000268,158308642994323
dense_local_window__k13__middle__offset+269,dense_local_window,13,5000000000269,158308642994353
dense_local_window__k13__middle__offset+270,dense_local_window,13,5000000000270,158308642994357
dense_local_window__k13__middle__offset+271,dense_local_window,13,5000000000271,158308642994473
dense_local_window__k13__middle__offset+272,dense_local_window,13,5000000000272,158308642994533
dense_local_window__k13__middle__offset+273,dense_local_window,13,5000000000273,158308642994539
dense_local_window__k13__middle__offset+274,dense_local_window,13,5000000000274,158308642994563
dense_local_window__k13__middle__offset+275,dense_local_window,13,5000000000275,158308642994587
dense_local_window__k13__middle__offset+276,dense_local_window,13,5000000000276,158308642994617
dense_local_window__k13__middle__offset+277,dense_local_window,13,5000000000277,158308642994629
dense_local_window__k13__middle__offset+278,dense_local_window,13,5000000000278,158308642994633
dense_local_window__k13__middle__offset+279,dense_local_window,13,5000000000279,158308642994639
dense_local_window__k13__middle__offset+280,dense_local_window,13,5000000000280,158308642994641
dense_local_window__k13__middle__offset+281,dense_local_window,13,5000000000281,158308642994647
dense_local_window__k13__middle__offset+282,dense_local_window,13,5000000000282,158308642994657
dense_local_window__k13__middle__offset+283,dense_local_window,13,5000000000283,158308642994681
dense_local_window__k13__middle__offset+284,dense_local_window,13,5000000000284,158308642994683
dense_local_window__k13__middle__offset+285,dense_local_window,13,5000000000285,158308642994717
dense_local_window__k13__middle__offset+286,dense_local_window,13,5000000000286,158308642994737
dense_local_window__k13__middle__offset+287,dense_local_window,13,5000000000287,158308642994807
dense_local_window__k13__middle__offset+288,dense_local_window,13,5000000000288,158308642994809
dense_local_window__k13__middle__offset+289,dense_local_window,13,5000000000289,158308642994813
dense_local_window__k13__middle__offset+290,dense_local_window,13,5000000000290,158308642994819
dense_local_window__k13__middle__offset+291,dense_local_window,13,5000000000291,158308642994861
dense_local_window__k13__middle__offset+292,dense_local_window,13,5000000000292,158308642994863
dense_local_window__k13__middle__offset+293,dense_local_window,13,5000000000293,158308642994939
dense_local_window__k13__middle__offset+294,dense_local_window,13,5000000000294,158308642994987
dense_local_window__k13__middle__offset+295,dense_local_window,13,5000000000295,158308642994993
dense_local_window__k13__middle__offset+296,dense_local_window,13,5000000000296,158308642995133
dense_local_window__k13__middle__offset+297,dense_local_window,13,5000000000297,158308642995143
dense_local_window__k13__middle__offset+298,dense_local_window,13,5000000000298,158308642995179
dense_local_window__k13__middle__offset+299,dense_local_window,13,5000000000299,158308642995259
dense_local_window__k13__middle__offset+300,dense_local_window,13,5000000000300,158308642995319
dense_local_window__k13__middle__offset+301,dense_local_window,13,5000000000301,158308642995323
dense_local_window__k13__middle__offset+302,dense_local_window,13,5000000000302,158308642995367
dense_local_window__k13__middle__offset+303,dense_local_window,13,5000000000303,158308642995383
dense_local_window__k13__middle__offset+304,dense_local_window,13,5000000000304,158308642995421
dense_local_window__k13__middle__offset+305,dense_local_window,13,5000000000305,158308642995427
dense_local_window__k13__middle__offset+306,dense_local_window,13,5000000000306,158308642995439
dense_local_window__k13__middle__offset+307,dense_local_window,13,5000000000307,158308642995533
dense_local_window__k13__middle__offset+308,dense_local_window,13,5000000000308,158308642995593
dense_local_window__k13__middle__offset+309,dense_local_window,13,5000000000309,158308642995611
dense_local_window__k13__middle__offset+310,dense_local_window,13,5000000000310,158308642995649
dense_local_window__k13__middle__offset+311,dense_local_window,13,5000000000311,158308642995673
dense_local_window__k13__middle__offset+312,dense_local_window,13,5000000000312,158308642995719
dense_local_window__k13__middle__offset+313,dense_local_window,13,5000000000313,158308642995721
dense_local_window__k13__middle__offset+314,dense_local_window,13,5000000000314,158308642995773
dense_local_window__k13__middle__offset+315,dense_local_window,13,5000000000315,158308642995793
dense_local_window__k13__middle__offset+316,dense_local_window,13,5000000000316,158308642995821
dense_local_window__k13__middle__offset+317,dense_local_window,13,5000000000317,158308642995823
dense_local_window__k13__middle__offset+318,dense_local_window,13,5000000000318,158308642995847
dense_local_window__k13__middle__offset+319,dense_local_window,13,5000000000319,158308642996013
dense_local_window__k13__middle__offset+320,dense_local_window,13,5000000000320,158308642996073
dense_local_window__k13__middle__offset+321,dense_local_window,13,5000000000321,158308642996129
dense_local_window__k13__middle__offset+322,dense_local_window,13,5000000000322,158308642996177
dense_local_window__k13__middle__offset+323,dense_local_window,13,5000000000323,158308642996199
dense_local_window__k13__middle__offset+324,dense_local_window,13,5000000000324,158308642996211
dense_local_window__k13__middle__offset+325,dense_local_window,13,5000000000325,158308642996241
dense_local_window__k13__middle__offset+326,dense_local_window,13,5000000000326,158308642996247
dense_local_window__k13__middle__offset+327,dense_local_window,13,5000000000327,158308642996253
dense_local_window__k13__middle__offset+328,dense_local_window,13,5000000000328,158308642996331
dense_local_window__k13__middle__offset+329,dense_local_window,13,5000000000329,158308642996337
dense_local_window__k13__middle__offset+330,dense_local_window,13,5000000000330,158308642996391
dense_local_window__k13__middle__offset+331,dense_local_window,13,5000000000331,158308642996417
dense_local_window__k13__middle__offset+332,dense_local_window,13,5000000000332,158308642996433
dense_local_window__k13__middle__offset+333,dense_local_window,13,5000000000333,158308642996589
dense_local_window__k13__middle__offset+334,dense_local_window,13,5000000000334,158308642996643
dense_local_window__k13__middle__offset+335,dense_local_window,13,5000000000335,158308642996649
dense_local_window__k13__middle__offset+336,dense_local_window,13,5000000000336,158308642996681
dense_local_window__k13__middle__offset+337,dense_local_window,13,5000000000337,158308642996703
dense_local_window__k13__middle__offset+338,dense_local_window,13,5000000000338,158308642996793
dense_local_window__k13__middle__offset+339,dense_local_window,13,5000000000339,158308642996817
dense_local_window__k13__middle__offset+340,dense_local_window,13,5000000000340,158308642996909
dense_local_window__k13__middle__offset+341,dense_local_window,13,5000000000341,158308642996949
dense_local_window__k13__middle__offset+342,dense_local_window,13,5000000000342,158308642996961
dense_local_window__k13__middle__offset+343,dense_local_window,13,5000000000343,158308642996969
dense_local_window__k13__middle__offset+344,dense_local_window,13,5000000000344,158308642996979
dense_local_window__k13__middle__offset+345,dense_local_window,13,5000000000345,158308642997077
dense_local_window__k13__middle__offset+346,dense_local_window,13,5000000000346,158308642997093
dense_local_window__k13__middle__offset+347,dense_local_window,13,5000000000347,158308642997123
dense_local_window__k13__middle__offset+348,dense_local_window,13,5000000000348,158308642997137
dense_local_window__k13__middle__offset+349,dense_local_window,13,5000000000349,158308642997149
dense_local_window__k13__middle__offset+350,dense_local_window,13,5000000000350,158308642997171
dense_local_window__k13__middle__offset+351,dense_local_window,13,5000000000351,158308642997213
dense_local_window__k13__middle__offset+352,dense_local_window,13,5000000000352,158308642997231
dense_local_window__k13__middle__offset+353,dense_local_window,13,5000000000353,158308642997249
dense_local_window__k13__middle__offset+354,dense_local_window,13,5000000000354,158308642997251
dense_local_window__k13__middle__offset+355,dense_local_window,13,5000000000355,158308642997291
dense_local_window__k13__middle__offset+356,dense_local_window,13,5000000000356,158308642997293
