row_id,family,decade_exponent,n,p_n
dense_local_window__k17__upper__offset+339,dense_local_window,17,90000000000000339,3756735653491031767
dense_local_window__k17__upper__offset+340,dense_local_window,17,90000000000000340,3756735653491031819
dense_local_window__k17__upper__offset+341,dense_local_window,17,90000000000000341,3756735653491031833
dense_local_window__k17__upper__offset+342,dense_local_window,17,90000000000000342,3756735653491032029
dense_local_window__k17__upper__offset+343,dense_local_window,17,90000000000000343,3756735653491032029
dense_local_window__k17__upper__offset+344,dense_local_window,17,90000000000000344,3756735653491032029
dense_local_window__k17__upper__offset+345,dense_local_window,17,90000000000000345,3756735653491032029
dense_local_window__k17__upper__offset+346,dense_local_window,17,90000000000000346,3756735653491032061
dense_local_window__k17__upper__offset+347,dense_local_window,17,90000000000000347,3756735653491032083
dense_local_window__k17__upper__offset+348,dense_local_window,17,90000000000000348,3756735653491032227
dense_local_window__k17__upper__offset+349,dense_local_window,17,90000000000000349,3756735653491032227
dense_local_window__k17__upper__offset+350,dense_local_window,17,90000000000000350,3756735653491032227
dense_local_window__k17__upper__offset+351,dense_local_window,17,90000000000000351,3756735653491032271
dense_local_window__k17__upper__offset+352,dense_local_window,17,90000000000000352,3756735653491032383
dense_local_window__k17__upper__offset+353,dense_local_window,17,90000000000000353,3756735653491032383
dense_local_window__k17__upper__offset+354,dense_local_window,17,90000000000000354,3756735653491032383
dense_local_window__k17__upper__offset+355,dense_local_window,17,90000000000000355,3756735653491032431
dense_local_window__k17__upper__offset+356,dense_local_window,17,90000000000000356,3756735653491032587
dense_local_window__k17__upper__offset+357,dense_local_window,17,90000000000000357,3756735653491032587
dense_local_window__k17__upper__offset+358,dense_local_window,17,90000000000000358,3756735653491032587
dense_local_window__k17__upper__offset+359,dense_local_window,17,90000000000000359,3756735653491032647
dense_local_window__k17__upper__offset+360,dense_local_window,17,90000000000000360,3756735653491032647
dense_local_window__k17__upper__offset+361,dense_local_window,17,90000000000000361,3756735653491032679
dense_local_window__k17__upper__offset+362,dense_local_window,17,90000000000000362,3756735653491032727
dense_local_window__k17__upper__offset+363,dense_local_window,17,90000000000000363,3756735653491032781
dense_local_window__k17__upper__offset+364,dense_local_window,17,90000000000000364,3756735653491032809
dense_local_window__k17__upper__offset+365,dense_local_window,17,90000000000000365,3756735653491032941
dense_local_window__k17__upper__offset+366,dense_local_window,17,90000000000000366,3756735653491032941
dense_local_window__k17__upper__offset+367,dense_local_window,17,90000000000000367,3756735653491032941
dense_local_window__k17__upper__offset+368,dense_local_window,17,90000000000000368,3756735653491033001
dense_local_window__k17__upper__offset+369,dense_local_window,17,90000000000000369,3756735653491033027
dense_local_window__k17__upper__offset+370,dense_local_window,17,90000000000000370,3756735653491033099
dense_local_window__k17__upper__offset+371,dense_local_window,17,90000000000000371,3756735653491033151
dense_local_window__k17__upper__offset+372,dense_local_window,17,90000000000000372,3756735653491033151
dense_local_window__k17__upper__offset+373,dense_local_window,17,90000000000000373,3756735653491033201
dense_local_window__k17__upper__offset+374,dense_local_window,17,90000000000000374,3756735653491033253
dense_local_window__k17__upper__offset+375,dense_local_window,17,90000000000000375,3756735653491033321
dense_local_window__k17__upper__offset+376,dense_local_window,17,90000000000000376,3756735653491033321
dense_local_window__k17__upper__offset+377,dense_local_window,17,90000000000000377,3756735653491033391
dense_local_window__k17__upper__offset+378,dense_local_window,17,90000000000000378,3756735653491033471
dense_local_window__k17__upper__offset+379,dense_local_window,17,90000000000000379,3756735653491033471
dense_local_window__k17__upper__offset+380,dense_local_window,17,90000000000000380,3756735653491033663
dense_local_window__k17__upper__offset+381,dense_local_window,17,90000000000000381,3756735653491033663
dense_local_window__k17__upper__offset+382,dense_local_window,17,90000000000000382,3756735653491033663
dense_local_window__k17__upper__offset+383,dense_local_window,17,90000000000000383,3756735653491033663
dense_local_window__k17__upper__offset+384,dense_local_window,17,90000000000000384,3756735653491033663
dense_local_window__k17__upper__offset+385,dense_local_window,17,90000000000000385,3756735653491033771
dense_local_window__k17__upper__offset+386,dense_local_window,17,90000000000000386,3756735653491033771
dense_local_window__k17__upper__offset+387,dense_local_window,17,90000000000000387,3756735653491033841
dense_local_window__k17__upper__offset+388,dense_local_window,17,90000000000000388,3756735653491033841
dense_local_window__k17__upper__offset+389,dense_local_window,17,90000000000000389,3756735653491033891
dense_local_window__k17__upper__offset+390,dense_local_window,17,90000000000000390,3756735653491033933
dense_local_window__k17__upper__offset+391,dense_local_window,17,90000000000000391,3756735653491034041
dense_local_window__k17__upper__offset+392,dense_local_window,17,90000000000000392,3756735653491034041
dense_local_window__k17__upper__offset+393,dense_local_window,17,90000000000000393,3756735653491034129
dense_local_window__k17__upper__offset+394,dense_local_window,17,90000000000000394,3756735653491034129
dense_local_window__k17__upper__offset+395,dense_local_window,17,90000000000000395,3756735653491034141
dense_local_window__k17__upper__offset+396,dense_local_window,17,90000000000000396,3756735653491034183
dense_local_window__k17__upper__offset+397,dense_local_window,17,90000000000000397,3756735653491034287
dense_local_window__k17__upper__offset+398,dense_local_window,17,90000000000000398,3756735653491034287
dense_local_window__k17__upper__offset+399,dense_local_window,17,90000000000000399,3756735653491034309
dense_local_window__k17__upper__offset+400,dense_local_window,17,90000000000000400,3756735653491034359
dense_local_window__k17__upper__offset+401,dense_local_window,17,90000000000000401,3756735653491034443
dense_local_window__k17__upper__offset+402,dense_local_window,17,90000000000000402,3756735653491034443
dense_local_window__k17__upper__offset+403,dense_local_window,17,90000000000000403,3756735653491034477
dense_local_window__k17__upper__offset+404,dense_local_window,17,90000000000000404,3756735653491034521
dense_local_window__k17__upper__offset+405,dense_local_window,17,90000000000000405,3756735653491034593
dense_local_window__k17__upper__offset+406,dense_local_window,17,90000000000000406,3756735653491034629
dense_local_window__k17__upper__offset+407,dense_local_window,17,90000000000000407,3756735653491034657
dense_local_window__k17__upper__offset+408,dense_local_window,17,90000000000000408,3756735653491034699
dense_local_window__k17__upper__offset+409,dense_local_window,17,90000000000000409,3756735653491034761
dense_local_window__k17__upper__offset+410,dense_local_window,17,90000000000000410,3756735653491034801
dense_local_window__k17__upper__offset+411,dense_local_window,17,90000000000000411,3756735653491034831
dense_local_window__k17__upper__offset+412,dense_local_window,17,90000000000000412,3756735653491034869
dense_local_window__k17__upper__offset+413,dense_local_window,17,90000000000000413,3756735653491034939
dense_local_window__k17__upper__offset+414,dense_local_window,17,90000000000000414,3756735653491034953
dense_local_window__k17__upper__offset+415,dense_local_window,17,90000000000000415,3756735653491035013
dense_local_window__k17__upper__offset+416,dense_local_window,17,90000000000000416,3756735653491035073
dense_local_window__k17__upper__offset+417,dense_local_window,17,90000000000000417,3756735653491035151
dense_local_window__k17__upper__offset+418,dense_local_window,17,90000000000000418,3756735653491035151
dense_local_window__k17__upper__offset+419,dense_local_window,17,90000000000000419,3756735653491035167
dense_local_window__k17__upper__offset+420,dense_local_window,17,90000000000000420,3756735653491035211
dense_local_window__k17__upper__offset+421,dense_local_window,17,90000000000000421,3756735653491035277
dense_local_window__k17__upper__offset+422,dense_local_window,17,90000000000000422,3756735653491035407
dense_local_window__k17__upper__offset+423,dense_local_window,17,90000000000000423,3756735653491035407
dense_local_window__k17__upper__offset+424,dense_local_window,17,90000000000000424,3756735653491035407
dense_local_window__k17__upper__offset+425,dense_local_window,17,90000000000000425,3756735653491035431
dense_local_window__k17__upper__offset+426,dense_local_window,17,90000000000000426,3756735653491035511
dense_local_window__k17__upper__offset+427,dense_local_window,17,90000000000000427,3756735653491035511
dense_local_window__k17__upper__offset+428,dense_local_window,17,90000000000000428,3756735653491035563
dense_local_window__k17__upper__offset+429,dense_local_window,17,90000000000000429,3756735653491035667
dense_local_window__k17__upper__offset+430,dense_local_window,17,90000000000000430,3756735653491035667
dense_local_window__k17__upper__offset+431,dense_local_window,17,90000000000000431,3756735653491035673
dense_local_window__k17__upper__offset+432,dense_local_window,17,90000000000000432,3756735653491035757
dense_local_window__k17__upper__offset+433,dense_local_window,17,90000000000000433,3756735653491035763
dense_local_window__k17__upper__offset+434,dense_local_window,17,90000000000000434,3756735653491035811
dense_local_window__k17__upper__offset+435,dense_local_window,17,90000000000000435,3756735653491035857
dense_local_window__k17__upper__offset+436,dense_local_window,17,90000000000000436,3756735653491035973
dense_local_window__k17__upper__offset+437,dense_local_window,17,90000000000000437,3756735653491035973
dense_local_window__k17__upper__offset+438,dense_local_window,17,90000000000000438,3756735653491035973
dense_local_window__k17__upper__offset+439,dense_local_window,17,90000000000000439,3756735653491036147
dense_local_window__k17__upper__offset+440,dense_local_window,17,90000000000000440,3756735653491036147
dense_local_window__k17__upper__offset+441,dense_local_window,17,90000000000000441,3756735653491036147
dense_local_window__k17__upper__offset+442,dense_local_window,17,90000000000000442,3756735653491036147
dense_local_window__k17__upper__offset+443,dense_local_window,17,90000000000000443,3756735653491036187
dense_local_window__k17__upper__offset+444,dense_local_window,17,90000000000000444,3756735653491036291
dense_local_window__k17__upper__offset+445,dense_local_window,17,90000000000000445,3756735653491036291
dense_local_window__k17__upper__offset+446,dense_local_window,17,90000000000000446,3756735653491036319
dense_local_window__k17__upper__offset+447,dense_local_window,17,90000000000000447,3756735653491036367
dense_local_window__k17__upper__offset+448,dense_local_window,17,90000000000000448,3756735653491036487
dense_local_window__k17__upper__offset+449,dense_local_window,17,90000000000000449,3756735653491036487
dense_local_window__k17__upper__offset+450,dense_local_window,17,90000000000000450,3756735653491036487
dense_local_window__k17__upper__offset+451,dense_local_window,17,90000000000000451,3756735653491036537
dense_local_window__k17__upper__offset+452,dense_local_window,17,90000000000000452,3756735653491036627
dense_local_window__k17__upper__offset+453,dense_local_window,17,90000000000000453,3756735653491036627
dense_local_window__k17__upper__offset+454,dense_local_window,17,90000000000000454,3756735653491036663
dense_local_window__k17__upper__offset+455,dense_local_window,17,90000000000000455,3756735653491036703
dense_local_window__k17__upper__offset+456,dense_local_window,17,90000000000000456,3756735653491036807
dense_local_window__k17__upper__offset+457,dense_local_window,17,90000000000000457,3756735653491036807
dense_local_window__k17__upper__offset+458,dense_local_window,17,90000000000000458,3756735653491036831
dense_local_window__k17__upper__offset+459,dense_local_window,17,90000000000000459,3756735653491036883
dense_local_window__k17__upper__offset+460,dense_local_window,17,90000000000000460,3756735653491036969
dense_local_window__k17__upper__offset+461,dense_local_window,17,90000000000000461,3756735653491036969
dense_local_window__k17__upper__offset+462,dense_local_window,17,90000000000000462,3756735653491037027
dense_local_window__k17__upper__offset+463,dense_local_window,17,90000000000000463,3756735653491037069
dense_local_window__k17__upper__offset+464,dense_local_window,17,90000000000000464,3756735653491037153
dense_local_window__k17__upper__offset+465,dense_local_window,17,90000000000000465,3756735653491037153
dense_local_window__k17__upper__offset+466,dense_local_window,17,90000000000000466,3756735653491037183
dense_local_window__k17__upper__offset+467,dense_local_window,17,90000000000000467,3756735653491037251
dense_local_window__k17__upper__offset+468,dense_local_window,17,90000000000000468,3756735653491037281
dense_local_window__k17__upper__offset+469,dense_local_window,17,90000000000000469,3756735653491037341
dense_local_window__k17__upper__offset+470,dense_local_window,17,90000000000000470,3756735653491037341
dense_local_window__k17__upper__offset+471,dense_local_window,17,90000000000000471,3756735653491037411
dense_local_window__k17__upper__offset+472,dense_local_window,17,90000000000000472,3756735653491037443
dense_local_window__k17__upper__offset+473,dense_local_window,17,90000000000000473,3756735653491037489
dense_local_window__k17__upper__offset+474,dense_local_window,17,90000000000000474,3756735653491037531
dense_local_window__k17__upper__offset+475,dense_local_window,17,90000000000000475,3756735653491037557
dense_local_window__k17__upper__offset+476,dense_local_window,17,90000000000000476,3756735653491037599
dense_local_window__k17__upper__offset+477,dense_local_window,17,90000000000000477,3756735653491037641
dense_local_window__k17__upper__offset+478,dense_local_window,17,90000000000000478,3756735653491037713
dense_local_window__k17__upper__offset+479,dense_local_window,17,90000000000000479,3756735653491037809
dense_local_window__k17__upper__offset+480,dense_local_window,17,90000000000000480,3756735653491037809
dense_local_window__k17__upper__offset+481,dense_local_window,17,90000000000000481,3756735653491037831
dense_local_window__k17__upper__offset+482,dense_local_window,17,90000000000000482,3756735653491037857
dense_local_window__k17__upper__offset+483,dense_local_window,17,90000000000000483,3756735653491038011
dense_local_window__k17__upper__offset+484,dense_local_window,17,90000000000000484,3756735653491038011
dense_local_window__k17__upper__offset+485,dense_local_window,17,90000000000000485,3756735653491038011
dense_local_window__k17__upper__offset+486,dense_local_window,17,90000000000000486,3756735653491038037
dense_local_window__k17__upper__offset+487,dense_local_window,17,90000000000000487,3756735653491038151
dense_local_window__k17__upper__offset+488,dense_local_window,17,90000000000000488,3756735653491038151
dense_local_window__k17__upper__offset+489,dense_local_window,17,90000000000000489,3756735653491038233
dense_local_window__k17__upper__offset+490,dense_local_window,17,90000000000000490,3756735653491038233
dense_local_window__k17__upper__offset+491,dense_local_window,17,90000000000000491,3756735653491038271
dense_local_window__k17__upper__offset+492,dense_local_window,17,90000000000000492,3756735653491038289
dense_local_window__k17__upper__offset+493,dense_local_window,17,90000000000000493,3756735653491038343
dense_local_window__k17__upper__offset+494,dense_local_window,17,90000000000000494,3756735653491038391
dense_local_window__k17__upper__offset+495,dense_local_window,17,90000000000000495,3756735653491038503
dense_local_window__k17__upper__offset+496,dense_local_window,17,90000000000000496,3756735653491038503
dense_local_window__k17__upper__offset+497,dense_local_window,17,90000000000000497,3756735653491038503
dense_local_window__k17__upper__offset+498,dense_local_window,17,90000000000000498,3756735653491038541
dense_local_window__k17__upper__offset+499,dense_local_window,17,90000000000000499,3756735653491038583
dense_local_window__k17__upper__offset+500,dense_local_window,17,90000000000000500,3756735653491038677
dense_local_window__k17__upper__offset+501,dense_local_window,17,90000000000000501,3756735653491038677
dense_local_window__k17__upper__offset+502,dense_local_window,17,90000000000000502,3756735653491038709
dense_local_window__k17__upper__offset+503,dense_local_window,17,90000000000000503,3756735653491038769
dense_local_window__k17__upper__offset+504,dense_local_window,17,90000000000000504,3756735653491038847
dense_local_window__k17__upper__offset+505,dense_local_window,17,90000000000000505,3756735653491038847
dense_local_window__k17__upper__offset+506,dense_local_window,17,90000000000000506,3756735653491038899
dense_local_window__k17__upper__offset+507,dense_local_window,17,90000000000000507,3756735653491038937
dense_local_window__k17__upper__offset+508,dense_local_window,17,90000000000000508,3756735653491038979
dense_local_window__k17__upper__offset+509,dense_local_window,17,90000000000000509,3756735653491039067
dense_local_window__k17__upper__offset+510,dense_local_window,17,90000000000000510,3756735653491039067
dense_local_window__k17__upper__offset+511,dense_local_window,17,90000000000000511,3756735653491039127
dense_local_window__k17__upper__offset+512,dense_local_window,17,90000000000000512,3756735653491039171
dense_local_window__k17__upper__offset+513,dense_local_window,17,90000000000000513,3756735653491039249
dense_local_window__k17__upper__offset+514,dense_local_window,17,90000000000000514,3756735653491039249
dense_local_window__k17__upper__offset+515,dense_local_window,17,90000000000000515,3756735653491039391
dense_local_window__k17__upper__offset+516,dense_local_window,17,90000000000000516,3756735653491039391
dense_local_window__k17__upper__offset+517,dense_local_window,17,90000000000000517,3756735653491039391
dense_local_window__k17__upper__offset+518,dense_local_window,17,90000000000000518,3756735653491039399
dense_local_window__k17__upper__offset+519,dense_local_window,17,90000000000000519,3756735653491039507
dense_local_window__k17__upper__offset+520,dense_local_window,17,90000000000000520,3756735653491039507
dense_local_window__k17__upper__offset+521,dense_local_window,17,90000000000000521,3756735653491039543
dense_local_window__k17__upper__offset+522,dense_local_window,17,90000000000000522,3756735653491039603
dense_local_window__k17__upper__offset+523,dense_local_window,17,90000000000000523,3756735653491039651
dense_local_window__k17__upper__offset+524,dense_local_window,17,90000000000000524,3756735653491039651
dense_local_window__k17__upper__offset+525,dense_local_window,17,90000000000000525,3756735653491039733
dense_local_window__k17__upper__offset+526,dense_local_window,17,90000000000000526,3756735653491039979
dense_local_window__k17__upper__offset+527,dense_local_window,17,90000000000000527,3756735653491039979
dense_local_window__k17__upper__offset+528,dense_local_window,17,90000000000000528,3756735653491039979
dense_local_window__k17__upper__offset+529,dense_local_window,17,90000000000000529,3756735653491039979
dense_local_window__k17__upper__offset+530,dense_local_window,17,90000000000000530,3756735653491039979
dense_local_window__k17__upper__offset+531,dense_local_window,17,90000000000000531,3756735653491039979
dense_local_window__k17__upper__offset+532,dense_local_window,17,90000000000000532,3756735653491040093
dense_local_window__k17__upper__offset+533,dense_local_window,17,90000000000000533,3756735653491040093
dense_local_window__k17__upper__offset+534,dense_local_window,17,90000000000000534,3756735653491040093
dense_local_window__k17__upper__offset+535,dense_local_window,17,90000000000000535,3756735653491040131
dense_local_window__k17__upper__offset+536,dense_local_window,17,90000000000000536,3756735653491040173
dense_local_window__k17__upper__offset+537,dense_local_window,17,90000000000000537,3756735653491040257
dense_local_window__k17__upper__offset+538,dense_local_window,17,90000000000000538,3756735653491040257
dense_local_window__k17__upper__offset+539,dense_local_window,17,90000000000000539,3756735653491040329
dense_local_window__k17__upper__offset+540,dense_local_window,17,90000000000000540,3756735653491040359
dense_local_window__k17__upper__offset+541,dense_local_window,17,90000000000000541,3756735653491040419
dense_local_window__k17__upper__offset+542,dense_local_window,17,90000000000000542,3756735653491040449
dense_local_window__k17__upper__offset+543,dense_local_window,17,90000000000000543,3756735653491040533
dense_local_window__k17__upper__offset+544,dense_local_window,17,90000000000000544,3756735653491040533
dense_local_window__k17__upper__offset+545,dense_local_window,17,90000000000000545,3756735653491040599
dense_local_window__k17__upper__offset+546,dense_local_window,17,90000000000000546,3756735653491040599
dense_local_window__k17__upper__offset+547,dense_local_window,17,90000000000000547,3756735653491040641
dense_local_window__k17__upper__offset+548,dense_local_window,17,90000000000000548,3756735653491040707
dense_local_window__k17__upper__offset+549,dense_local_window,17,90000000000000549,3756735653491040747
dense_local_window__k17__upper__offset+550,dense_local_window,17,90000000000000550,3756735653491040783
dense_local_window__k17__upper__offset+551,dense_local_window,17,90000000000000551,3756735653491040833
dense_local_window__k17__upper__offset+552,dense_local_window,17,90000000000000552,3756735653491040861
dense_local_window__k17__upper__offset+553,dense_local_window,17,90000000000000553,3756735653491040903
dense_local_window__k17__upper__offset+554,dense_local_window,17,90000000000000554,3756735653491040981
dense_local_window__k17__upper__offset+555,dense_local_window,17,90000000000000555,3756735653491040981
dense_local_window__k17__upper__offset+556,dense_local_window,17,90000000000000556,3756735653491041079
dense_local_window__k17__upper__offset+557,dense_local_window,17,90000000000000557,3756735653491041079
dense_local_window__k17__upper__offset+558,dense_local_window,17,90000000000000558,3756735653491041157
dense_local_window__k17__upper__offset+559,dense_local_window,17,90000000000000559,3756735653491041157
dense_local_window__k17__upper__offset+560,dense_local_window,17,90000000000000560,3756735653491041269
dense_local_window__k17__upper__offset+561,dense_local_window,17,90000000000000561,3756735653491041269
dense_local_window__k17__upper__offset+562,dense_local_window,17,90000000000000562,3756735653491041343
dense_local_window__k17__upper__offset+563,dense_local_window,17,90000000000000563,3756735653491041343
dense_local_window__k17__upper__offset+564,dense_local_window,17,90000000000000564,3756735653491041373
dense_local_window__k17__upper__offset+565,dense_local_window,17,90000000000000565,3756735653491041469
dense_local_window__k17__upper__offset+566,dense_local_window,17,90000000000000566,3756735653491041469
dense_local_window__k17__upper__offset+567,dense_local_window,17,90000000000000567,3756735653491041547
dense_local_window__k17__upper__offset+568,dense_local_window,17,90000000000000568,3756735653491041547
dense_local_window__k17__upper__offset+569,dense_local_window,17,90000000000000569,3756735653491041737
dense_local_window__k17__upper__offset+570,dense_local_window,17,90000000000000570,3756735653491041737
dense_local_window__k17__upper__offset+571,dense_local_window,17,90000000000000571,3756735653491041737
dense_local_window__k17__upper__offset+572,dense_local_window,17,90000000000000572,3756735653491041737
dense_local_window__k17__upper__offset+573,dense_local_window,17,90000000000000573,3756735653491041773
dense_local_window__k17__upper__offset+574,dense_local_window,17,90000000000000574,3756735653491041889
dense_local_window__k17__upper__offset+575,dense_local_window,17,90000000000000575,3756735653491041889
dense_local_window__k17__upper__offset+576,dense_local_window,17,90000000000000576,3756735653491041889
dense_local_window__k17__upper__offset+577,dense_local_window,17,90000000000000577,3756735653491041917
dense_local_window__k17__upper__offset+578,dense_local_window,17,90000000000000578,3756735653491041961
dense_local_window__k17__upper__offset+579,dense_local_window,17,90000000000000579,3756735653491042003
dense_local_window__k17__upper__offset+580,dense_local_window,17,90000000000000580,3756735653491042073
dense_local_window__k17__upper__offset+581,dense_local_window,17,90000000000000581,3756735653491042109
dense_local_window__k17__upper__offset+582,dense_local_window,17,90000000000000582,3756735653491042193
dense_local_window__k17__upper__offset+583,dense_local_window,17,90000000000000583,3756735653491042193
dense_local_window__k17__upper__offset+584,dense_local_window,17,90000000000000584,3756735653491042219
dense_local_window__k17__upper__offset+585,dense_local_window,17,90000000000000585,3756735653491042307
dense_local_window__k17__upper__offset+586,dense_local_window,17,90000000000000586,3756735653491042307
dense_local_window__k17__upper__offset+587,dense_local_window,17,90000000000000587,3756735653491042357
dense_local_window__k17__upper__offset+588,dense_local_window,17,90000000000000588,3756735653491042447
dense_local_window__k17__upper__offset+589,dense_local_window,17,90000000000000589,3756735653491042447
dense_local_window__k17__upper__offset+590,dense_local_window,17,90000000000000590,3756735653491042493
dense_local_window__k17__upper__offset+591,dense_local_window,17,90000000000000591,3756735653491042577
dense_local_window__k17__upper__offset+592,dense_local_window,17,90000000000000592,3756735653491042577
dense_local_window__k17__upper__offset+593,dense_local_window,17,90000000000000593,3756735653491042693
dense_local_window__k17__upper__offset+594,dense_local_window,17,90000000000000594,3756735653491042693
dense_local_window__k17__upper__offset+595,dense_local_window,17,90000000000000595,3756735653491042693
dense_local_window__k17__upper__offset+596,dense_local_window,17,90000000000000596,3756735653491042759
dense_local_window__k17__upper__offset+597,dense_local_window,17,90000000000000597,3756735653491042801
dense_local_window__k17__upper__offset+598,dense_local_window,17,90000000000000598,3756735653491042853
dense_local_window__k17__upper__offset+599,dense_local_window,17,90000000000000599,3756735653491042897
dense_local_window__k17__upper__offset+600,dense_local_window,17,90000000000000600,3756735653491042903
dense_local_window__k17__upper__offset+601,dense_local_window,17,90000000000000601,3756735653491042949
dense_local_window__k17__upper__offset+602,dense_local_window,17,90000000000000602,3756735653491042997
dense_local_window__k17__upper__offset+603,dense_local_window,17,90000000000000603,3756735653491043029
dense_local_window__k17__upper__offset+604,dense_local_window,17,90000000000000604,3756735653491043183
dense_local_window__k17__upper__offset+605,dense_local_window,17,90000000000000605,3756735653491043183
dense_local_window__k17__upper__offset+606,dense_local_window,17,90000000000000606,3756735653491043183
dense_local_window__k17__upper__offset+607,dense_local_window,17,90000000000000607,3756735653491043257
dense_local_window__k17__upper__offset+608,dense_local_window,17,90000000000000608,3756735653491043257
dense_local_window__k17__upper__offset+609,dense_local_window,17,90000000000000609,3756735653491043299
dense_local_window__k17__upper__offset+610,dense_local_window,17,90000000000000610,3756735653491043329
dense_local_window__k17__upper__offset+611,dense_local_window,17,90000000000000611,3756735653491043387
dense_local_window__k17__upper__offset+612,dense_local_window,17,90000000000000612,3756735653491043423
dense_local_window__k17__upper__offset+613,dense_local_window,17,90000000000000613,3756735653491043491
dense_local_window__k17__upper__offset+614,dense_local_window,17,90000000000000614,3756735653491043527
dense_local_window__k17__upper__offset+615,dense_local_window,17,90000000000000615,3756735653491043581
dense_local_window__k17__upper__offset+616,dense_local_window,17,90000000000000616,3756735653491043761
dense_local_window__k17__upper__offset+617,dense_local_window,17,90000000000000617,3756735653491043761
dense_local_window__k17__upper__offset+618,dense_local_window,17,90000000000000618,3756735653491043761
dense_local_window__k17__upper__offset+619,dense_local_window,17,90000000000000619,3756735653491043761
dense_local_window__k17__upper__offset+620,dense_local_window,17,90000000000000620,3756735653491043761
dense_local_window__k17__upper__offset+621,dense_local_window,17,90000000000000621,3756735653491043803
dense_local_window__k17__upper__offset+622,dense_local_window,17,90000000000000622,3756735653491043917
dense_local_window__k17__upper__offset+623,dense_local_window,17,90000000000000623,3756735653491043917
dense_local_window__k17__upper__offset+624,dense_local_window,17,90000000000000624,3756735653491043947
dense_local_window__k17__upper__offset+625,dense_local_window,17,90000000000000625,3756735653491043989
dense_local_window__k17__upper__offset+626,dense_local_window,17,90000000000000626,3756735653491044023
dense_local_window__k17__upper__offset+627,dense_local_window,17,90000000000000627,3756735653491044101
dense_local_window__k17__upper__offset+628,dense_local_window,17,90000000000000628,3756735653491044101
dense_local_window__k17__upper__offset+629,dense_local_window,17,90000000000000629,3756735653491044157
dense_local_window__k17__upper__offset+630,dense_local_window,17,90000000000000630,3756735653491044187
dense_local_window__k17__upper__offset+631,dense_local_window,17,90000000000000631,3756735653491044373
dense_local_window__k17__upper__offset+632,dense_local_window,17,90000000000000632,3756735653491044373
dense_local_window__k17__upper__offset+633,dense_local_window,17,90000000000000633,3756735653491044373
dense_local_window__k17__upper__offset+634,dense_local_window,17,90000000000000634,3756735653491044373
dense_local_window__k17__upper__offset+635,dense_local_window,17,90000000000000635,3756735653491044443
dense_local_window__k17__upper__offset+636,dense_local_window,17,90000000000000636,3756735653491044443
dense_local_window__k17__upper__offset+637,dense_local_window,17,90000000000000637,3756735653491044509
dense_local_window__k17__upper__offset+638,dense_local_window,17,90000000000000638,3756735653491044547
dense_local_window__k17__upper__offset+639,dense_local_window,17,90000000000000639,3756735653491044667
dense_local_window__k17__upper__offset+640,dense_local_window,17,90000000000000640,3756735653491044667
dense_local_window__k17__upper__offset+641,dense_local_window,17,90000000000000641,3756735653491044667
dense_local_window__k17__upper__offset+642,dense_local_window,17,90000000000000642,3756735653491044733
dense_local_window__k17__upper__offset+643,dense_local_window,17,90000000000000643,3756735653491044779
dense_local_window__k17__upper__offset+644,dense_local_window,17,90000000000000644,3756735653491044823
dense_local_window__k17__upper__offset+645,dense_local_window,17,90000000000000645,3756735653491044919
dense_local_window__k17__upper__offset+646,dense_local_window,17,90000000000000646,3756735653491044919
dense_local_window__k17__upper__offset+647,dense_local_window,17,90000000000000647,3756735653491044919
dense_local_window__k17__upper__offset+648,dense_local_window,17,90000000000000648,3756735653491045019
dense_local_window__k17__upper__offset+649,dense_local_window,17,90000000000000649,3756735653491045019
dense_local_window__k17__upper__offset+650,dense_local_window,17,90000000000000650,3756735653491045063
dense_local_window__k17__upper__offset+651,dense_local_window,17,90000000000000651,3756735653491045091
dense_local_window__k17__upper__offset+652,dense_local_window,17,90000000000000652,3756735653491045133
dense_local_window__k17__upper__offset+653,dense_local_window,17,90000000000000653,3756735653491045279
dense_local_window__k17__upper__offset+654,dense_local_window,17,90000000000000654,3756735653491045279
dense_local_window__k17__upper__offset+655,dense_local_window,17,90000000000000655,3756735653491045279
dense_local_window__k17__upper__offset+656,dense_local_window,17,90000000000000656,3756735653491045297
dense_local_window__k17__upper__offset+657,dense_local_window,17,90000000000000657,3756735653491045403
dense_local_window__k17__upper__offset+658,dense_local_window,17,90000000000000658,3756735653491045403
dense_local_window__k17__upper__offset+659,dense_local_window,17,90000000000000659,3756735653491045427
dense_local_window__k17__upper__offset+660,dense_local_window,17,90000000000000660,3756735653491045487
dense_local_window__k17__upper__offset+661,dense_local_window,17,90000000000000661,3756735653491045531
dense_local_window__k17__upper__offset+662,dense_local_window,17,90000000000000662,3756735653491045571
dense_local_window__k17__upper__offset+663,dense_local_window,17,90000000000000663,3756735653491045609
dense_local_window__k17__upper__offset+664,dense_local_window,17,90000000000000664,3756735653491045661
dense_local_window__k17__upper__offset+665,dense_local_window,17,90000000000000665,3756735653491045723
dense_local_window__k17__upper__offset+666,dense_local_window,17,90000000000000666,3756735653491045723
dense_local_window__k17__upper__offset+667,dense_local_window,17,90000000000000667,3756735653491045807
dense_local_window__k17__upper__offset+668,dense_local_window,17,90000000000000668,3756735653491045817
dense_local_window__k17__upper__offset+669,dense_local_window,17,90000000000000669,3756735653491045877
dense_local_window__k17__upper__offset+670,dense_local_window,17,90000000000000670,3756735653491045933
